,measure_number,beat_number,pid1263b-04,pid52932-19,pid9048b-08,pid9049b-04,pid9054b-04,pid9055b-04,pid9058b-04,pid9059b-08,pid9060b-02,pid9062b-07,pid9063b-08,pid9064-15,pid9066b-04,pid9069-04,pid9070b-16,pid9072b-08,pid9074g-04,pid9075b-04,pid9076-14,pid9077-02,pid9093b-10,pid9094b-04,pid9099b-08,pid9101b-15,pid9104b-04,pid9111b-06,pid9118b-08,pid9119-09,pid9139b-04,pid9158-10,pid9166k-05,pid9170b-04,pid9174b-04,pid9192b-04
535,179,1,249.33941000000002,213.81941,246.91587,184.2947,191.88881999999998,247.37941,200.67941000000002,222.49941,209.55941,283.81941,187.31941,233.91941,269.83941,291.30764,166.88881999999998,225.13941,209.63941,205.01941000000002,203.74882,203.51941000000002,222.87941,233.67941000000002,236.09941,235.61941000000002,232.99941,236.61941000000002,224.73941000000002,197.19941,243.71941,197.49941,205.32764,253.01941000000002,189.29941000000002,236.17941000000002
536,179,2,249.86054,214.35351,247.39352000000002,184.63351,192.29352,247.83352000000002,201.05352,222.85351,210.07351,284.49703,187.69351,234.27352000000002,270.25351,291.83351,167.31351999999998,225.49352000000002,210.11702999999997,205.33352,204.33352,204.09351999999998,223.33352000000002,233.97351,236.53351,236.13351,233.39352000000002,237.21352000000002,225.09352,197.69703,244.31703,197.85351,205.74053999999998,253.65108999999998,189.65352,236.80757000000003
537,180,0,250.31147,214.77147000000002,247.81295,185.03146999999998,192.67147,248.29147000000003,201.41147,223.27147000000002,210.49147000000002,285.09147,188.09147,234.65147000000002,270.63147000000004,292.29147,167.85147,225.87147000000002,210.55147000000002,205.63147,204.75146999999998,204.51147,223.73147000000003,234.37147000000002,236.99295,236.55147000000002,233.83147000000002,237.59147000000002,225.47147,198.17147,244.83147000000002,198.21147,206.23147,254.15147000000002,190.05147,237.39147000000003
538,180,1,250.82553,215.20552999999998,248.40552999999997,185.54107,193.10553000000002,248.82553,201.78553,223.80552999999998,210.94553,285.66553,188.46553,235.02552999999997,271.16553,292.76552999999996,168.32553000000001,226.24552999999997,211.06553,206.12553,205.16553000000002,204.94553,224.16553,234.78553,237.52552999999997,237.04552999999999,234.34552999999997,238.08552999999998,225.90552999999997,198.60553000000002,245.36552999999998,198.64553,206.72553,254.80552999999998,190.48553,238.12552999999997
539,180,2,251.17832,215.59832000000003,248.85832000000002,185.99832,193.55832,249.41832000000002,202.19832,224.25832000000003,211.41832000000002,286.19832,188.85832,235.39832,271.75832,293.23832000000004,168.73832,226.69832000000002,211.67832,206.51832,205.53832,205.29832,224.53832000000003,235.15832000000003,237.91832000000002,237.49832,234.73832000000002,238.55832,226.27832,199.07832,245.79832000000002,199.01832,207.11831999999998,255.27832,191.01832,238.73832000000002
540,181,0,251.71237999999997,215.99237999999997,249.33237999999997,186.53714,193.97238000000002,250.01237999999998,202.57238,224.79237999999998,211.81238,286.79238,189.22118999999998,235.89237999999997,272.08412999999996,293.67238,169.21238,227.18119,212.21237999999997,206.99476,205.87238,205.65238,224.95237999999998,235.53238,238.37238,238.03238,235.15238,239.01237999999998,226.75238,199.69238,246.23237999999998,199.52119,207.65238,255.71237999999997,191.51238,239.27237999999997
541,181,1,252.23737000000003,216.45737000000003,249.97737,187.33737,194.51737,251.07737000000003,203.11737,225.47737,212.31737,287.47737,189.63737,236.48474,272.63737000000003,294.19737000000003,169.99737,228.13737000000003,212.89737000000002,207.71737,206.42473999999999,206.20474,225.47737,236.01737000000003,239.03737,238.87737,235.74369,239.76474,227.63737000000003,200.23737,246.99737000000002,200.09736999999998,208.35737,256.51737,192.25948,240.00474
542,181,2,252.71079,216.93079,250.43079,187.87079,195.09079,251.87159,203.61078999999998,225.97079,212.95078999999998,288.21079,190.0404,237.05078999999998,273.07079,294.85079,170.51079,228.73078999999998,213.5904,208.21079,207.01079,206.79079,225.95078999999998,236.4204,239.55078999999998,239.37079,236.2204,240.39078999999998,228.07159,200.71079,247.63079,200.49079,208.87079,257.29079,192.87079,240.57079
543,182,0,253.13519,217.31519,250.85519,188.25519,195.43518999999998,252.45519,203.97519,226.43518999999998,213.41519,288.69518999999997,190.4226,237.57519,273.41519,295.31519,170.95519,229.15519,214.03519,208.5826,207.3926,207.1526,226.31519,236.77518999999998,239.99518999999998,239.79519,236.63519,240.79519,228.51519,201.05518999999998,248.07519,200.85519,209.33518999999998,257.83519,193.33518999999998,241.01519
544,182,1,253.59569,217.73568999999998,251.31569,188.83569,195.85568999999998,253.05569,204.35568999999998,227.01568999999998,213.91568999999998,289.19569,190.81569,238.03569,273.93568999999997,295.81569,171.45569,229.57568999999998,214.47569,209.03569,207.77569,207.53569,226.77569,237.15569,240.41568999999998,240.33569,237.11569,241.21569,228.97569,201.49569,248.57568999999998,201.25569,209.81569,258.50138,193.73568999999998,241.55569
545,182,2,253.98141,218.18141,251.78141000000002,189.20141,196.20141,253.55281000000002,204.72141000000002,227.38141000000002,214.37281000000002,289.67281,191.18141,238.36141,274.39281,296.30141000000003,171.98141,230.00141000000002,214.92141,209.38141000000002,208.18141,207.94141000000002,227.15281000000002,237.54141,240.84141,240.74141,237.52141,241.58141,229.32141000000001,201.82141000000001,248.98141,201.66141000000002,210.24141,259.04141,194.18141,242.10141000000002
546,183,0,254.37551000000002,218.55551,252.13551,189.53551000000002,196.53551000000002,254.07551,205.02275,227.73551,214.73551,290.11551000000003,191.57551,238.71551000000002,275.07551,296.91551,172.45551,230.35551,215.29551,209.71551000000002,208.47551,208.23551,227.55551,237.91551,241.23551,241.15551000000002,237.94102,242.01551,229.67551,202.17551,249.35551,201.99551,210.77551,259.57551,194.55551,242.57551
547,183,1,254.8866,218.9883,252.5883,189.9483,196.9483,254.5483,205.3883,228.1883,215.2083,290.6283,191.9683,239.0883,275.5283,297.4283,172.9083,230.7483,215.6883,210.2066,208.8283,208.5883,227.9483,238.2883,241.6883,241.6083,238.4283,242.5283,230.0283,202.5483,249.8083,202.4083,211.2832,260.1083,194.9483,243.1083
548,183,2,255.32821,219.36821,253.00821000000002,190.28821000000002,197.36821,255.04821,205.74821,228.54821,215.80821,291.10821,192.32821,239.40821,275.94462999999996,297.90821,173.36821,231.18642000000003,216.10463,210.54821,209.20821,208.96821,228.38821000000002,238.6191,242.06821000000002,242.06821000000002,238.82821,242.94821000000002,230.36821,202.90821,250.24821,202.72821000000002,211.68642000000003,260.60821,195.32821,243.70821
549,184,0,255.85134,219.73134,253.49133999999998,190.67134,197.71268,255.55133999999998,206.13134,228.93133999999998,216.25134,291.69133999999997,192.67134,239.81134,276.33134,298.45134,173.89133999999999,231.57134,216.51134,210.93267999999998,209.57134,209.33133999999998,228.79134,238.97134,242.45134,242.53134,239.23268,243.47267999999997,230.73134,203.25134,250.65134,203.11133999999998,212.15134,261.07133999999996,195.71133999999998,244.15134
550,184,1,256.39701,220.15701,253.97701,191.25701,198.31701,256.07701000000003,206.43701000000001,229.47701,216.71701000000002,292.37701,193.07701,240.35701,277.15701,299.07701000000003,174.47701,232.05701000000002,217.07701,211.53701,210.11701000000002,209.87701,229.29701,239.3435,242.91701,243.21701000000002,239.73701,244.35701,231.51701,203.75701,251.23701,203.53701,212.67701,261.69701000000003,196.13701,244.67701
551,184,2,256.85365,220.59365,254.43365,191.79365,198.73365,256.73365,206.79365,229.99365,217.19365,293.01365,193.49365,240.8773,277.69365,299.77365,175.07365,232.51365,217.61365,212.13365,210.61182999999997,210.37365,229.81365,239.71365,243.37365,243.91365,240.15365,245.21365,231.95365,204.19365,251.75365,203.95365,213.19365,262.21365,196.61365,245.19365
552,185,0,257.29677999999996,220.94339,254.81678,192.19678000000002,199.05678,257.23677999999995,207.11338999999998,230.37677999999997,217.57677999999999,293.75678,193.87678,241.35678,278.19678,300.37678,175.53678,233.01677999999998,217.97678,212.49677999999997,210.93677999999997,210.69678,230.39677999999998,240.03678,243.69678,244.61677999999998,240.61677999999998,245.93677999999997,232.39677999999998,204.55678,252.17677999999998,204.41678000000002,213.65677999999997,262.73677999999995,196.99678,245.59678
553,185,1,257.83269,221.33537,255.25537000000003,192.73537,199.43537,257.73537000000005,207.43537,230.83537,217.99537,294.37537000000003,194.23537,241.75537000000003,278.75537,300.91537,176.03537,233.49537,218.37537000000003,212.93268999999998,211.33537,211.09537000000003,230.99537,240.39269,244.13537000000002,245.39537,241.07537000000002,246.59537000000003,232.99537,204.91537,252.67537000000002,204.87268999999998,214.07537000000002,263.37537000000003,197.39536999999999,246.11537
554,185,2,258.20172,221.82172000000003,255.70517,193.26172,199.82172,258.22172,207.78172,231.24172000000002,218.52172000000002,295.06172000000004,194.66172,242.19689,279.32172,301.39345,176.52172,233.98172000000002,218.92172000000002,213.32172000000003,211.86172000000002,211.62172,231.42172000000002,240.76172000000003,244.54172000000003,245.95345,241.52172000000002,247.33688999999998,233.41345,205.32172,253.12172,205.26172,214.60517000000002,264.01689,197.78172,246.69345
555,186,0,258.59646000000004,222.19646,256.11646,193.72293,200.13646,258.65646,208.11646000000002,231.63646,218.97646,295.59646000000004,194.99646,242.57646,279.75646,301.83646,176.96293,234.37646,219.33646000000002,213.65646,212.23646000000002,211.99646,231.83646000000002,241.07646,244.93646,246.39646000000002,241.91646,247.75646,233.83646000000002,205.67646000000002,253.53646,205.61646000000002,215.01646000000002,264.43646,198.13646,247.15646
556,186,1,259.13828,222.63827999999998,256.55827999999997,194.29828,200.55828,259.07828,208.47828,232.11827999999997,219.47827999999998,296.09828,195.39828,242.99828,280.37827999999996,302.33828,177.49828,234.77828,219.75827999999998,214.07827999999998,212.63827999999998,212.39827999999997,232.25827999999998,241.47827999999998,245.37828,246.87828,242.41827999999998,248.21828,234.29827999999998,206.07828,253.97827999999998,206.03828000000001,215.47827999999998,264.97828,198.49828,247.67827999999997
557,186,2,259.48658,223.06658,257.04658,194.64658,201.06315,259.54658,208.82658,232.46658,220.14315,296.68315,195.78658000000001,243.30657999999997,280.94315,302.92658,178.00658,235.12658,220.30657999999997,214.40658,213.06658,212.82657999999998,232.68658,241.76657999999998,245.76657999999998,247.36657999999997,242.84658,248.66315,234.70657999999997,206.44315,254.42657999999997,206.44658,215.90658,265.46657999999996,198.88658,248.18658
558,187,0,259.90067999999997,223.44068,257.42068,194.98068,201.46068,259.94068,209.14068,232.82067999999998,220.64067999999997,297.18068,196.12068,243.68068,281.48068,303.56068,178.54068,235.48067999999998,220.72068,214.76067999999998,213.40068,213.18068,233.18068,242.12068,246.14067999999997,247.76067999999998,243.26067999999998,249.14067999999997,235.04067999999998,206.78534,254.84068,206.82068,216.42067999999998,265.92068,199.20068,248.66067999999999
559,187,1,260.29927000000004,223.79927,257.81927,195.35927,201.89927,260.33927,209.45927,233.27927000000003,221.07927,297.65927,196.47926999999999,244.01927,281.97927000000004,304.05927,178.99927,235.91927,221.11927000000003,215.21927000000002,213.77927000000003,213.55927000000003,233.58463999999998,242.47927,246.51927,248.19927,243.69927,249.59927000000002,235.47927,207.15464,255.25927000000001,207.15927,216.83927000000003,266.45927,199.59464,249.17927000000003
560,187,2,260.72562,224.16562000000002,258.20562,195.66562,202.28781,260.82125,209.86562,233.68562000000003,221.50562000000002,298.34562,196.82562,244.42562,282.46562,304.46562,179.61248999999998,236.38562000000002,221.54562,215.58562,214.20562,213.96562000000003,233.98562,242.78562000000002,246.92562,248.68125,244.12562000000003,250.02562000000003,235.84562000000003,207.48854,255.66562000000002,207.54561999999999,217.38562000000002,266.90562,199.96562,249.58562
561,188,0,261.22227000000004,224.58227000000002,258.62227,196.02227,202.78226999999998,261.30227,210.18227000000002,234.20227000000003,222.00227,299.10227000000003,197.20227,245.13454,283.22227000000004,304.96227000000005,180.28226999999998,236.84227,222.08227000000002,216.04227000000003,214.72227,214.48227000000003,234.46227000000002,243.22227,247.34227,249.22227,244.56227,250.75454,236.42227000000003,207.94227,256.08612999999997,207.89613,218.06227,267.36227,200.40227,250.10227000000003
562,188,1,261.74921,225.06921,259.06921,196.56921,203.30921,262.00921,210.56921,234.82921000000002,222.50921,299.90921000000003,197.76921000000002,245.82921000000002,283.78921,305.42921,180.82921000000002,237.32921000000002,222.54921000000002,216.6096,215.30921,215.06921,234.88921000000002,243.60921000000002,247.86921,249.90921,245.12921,251.64921,237.04921000000002,208.3996,256.5949,208.32921000000002,218.68762,267.98921,200.82921000000002,250.70921
563,188,2,262.13356,225.57356000000001,259.39356000000004,197.21356,203.85356000000002,262.81356,210.89356,235.47356000000002,223.09356,300.57356,197.97356000000002,246.47356000000002,284.41356,305.73356,181.55356,237.85356000000002,223.05356,217.13356000000002,215.95356,215.71356,235.45356,244.01356,248.31356,250.61356,245.55356,252.23356,237.47356000000002,208.93356,257.09356,208.63356000000002,219.39356,268.57356,201.29356,251.25356000000002
564,189,0,262.71147,226.07147,259.89147,197.81146999999999,204.43147,263.61147,211.37147000000002,236.07147,223.53147,301.41147,198.43147,247.05147000000002,284.99147,306.29147,182.39147,238.53147,223.55147000000002,217.73147000000003,216.57147,216.35147,235.99147000000002,244.49147000000002,248.81147,251.25147,246.05147000000002,253.07147,238.19147,209.53146999999998,257.67147,209.13147,220.03147,269.13147000000004,201.83147,251.73147000000003
565,189,1,263.27324,226.81323999999998,260.66162,198.55324,205.01324,264.85323999999997,211.85324,236.73324,224.07324,302.39324,199.03323999999998,247.71323999999998,285.73323999999997,306.79323999999997,183.15323999999998,239.43323999999998,224.19324,218.39324,217.25107999999997,217.01162000000002,236.68665,245.21649,249.61324,252.11324,246.77324,254.03323999999998,239.25648999999999,210.15323999999998,258.61324,209.67324,220.61324,269.85323999999997,202.79324,252.57647999999998
566,189,2,263.69247,227.29247,261.11247000000003,199.03247,205.61247,265.33247,212.23123999999999,237.23247,224.53247000000002,303.23247000000003,199.45082,248.09247000000002,286.45247,307.35247000000004,183.63246999999998,240.11247000000003,224.67247000000003,218.87247000000002,217.56124,217.32124,237.15247000000002,245.73247,250.15247000000002,252.61247000000003,247.37247000000002,254.53247000000002,239.75247000000002,210.59247000000002,259.07247,210.17247000000003,221.22124,270.43247,203.27247,253.09247000000002
567,190,0,264.13946,227.67946,261.47946,199.49946,206.19946000000002,265.83946000000003,212.55946,237.67946,224.95946,303.67946,199.79946,248.45946,286.92891000000003,307.85946,184.03946000000002,240.55946,225.11946,219.23946,217.85946,217.61946,237.61946,246.19946000000002,250.57946,253.15946,247.81946000000002,254.97946000000002,240.15946,210.95946,259.47946,210.61946,221.63946,270.83946000000003,203.65946,253.51946
568,190,1,264.66449,228.04449,261.92449,199.94449,206.66449,266.34449,212.90448999999998,238.18448999999998,225.42449,304.06449,200.20449,248.78448999999998,287.44449,308.30449,184.58449,241.04449,225.64449,219.70449,218.20725,217.96724,238.24448999999998,246.70449,251.04449,253.64449,248.35897999999997,255.74448999999998,240.56725,211.36449,259.88448999999997,211.08449,222.14449,271.48449,204.08449,254.02449
569,190,2,265.07986,228.43986,262.29986,200.27986,207.13986,266.79986,213.23986000000002,238.61986000000002,225.87986,304.49986,200.55986000000001,249.11986000000002,288.01986,308.73986,185.07986,241.41986,226.05986000000001,220.01986000000002,218.51986000000002,218.27986,238.67986000000002,247.11986000000002,251.45986000000002,254.09986,248.79986,256.17986,240.93986,211.73986000000002,260.27986,211.51986000000002,222.63986,271.97986000000003,204.53986,254.51986000000002
570,191,0,265.54041,228.86041,262.70041000000003,200.68041000000002,207.62041000000002,267.30041,213.56041000000002,239.02041,226.28041000000002,305.12041,200.96041,249.48041,288.66041,309.20041000000003,185.60041,241.88041,226.52041,220.40041000000002,218.8452,218.6252,239.20041,247.46041,251.90041000000002,254.58041,249.24041,256.78041,241.36041,212.04041,260.74041,211.90041000000002,223.10041,272.62041,204.96041,255.02041
