,measure_number,beat_number,pid1263b-06,pid52932-21,pid53576-04,pid610003b-10,pid9048b-10,pid9049b-06,pid9049b-24,pid9050b-06,pid9052b-11,pid9054b-06,pid9055b-06,pid9058b-06,pid9059b-10,pid9060b-04,pid9061b-03,pid9062b-09,pid9063b-10,pid9064-17,pid9065-22,pid9066b-06,pid9069-06,pid9070b-18,pid9072b-10,pid9073b-10,pid9074g-06,pid9075b-06,pid9076-16,pid9077-04,pid9085-20,pid9089-13,pid9090-17,pid9093b-12,pid9094b-06,pid9099b-10,pid9104b-06,pid9111b-08,pid9115-10,pid9116-12,pid9118b-10,pid9119-10,pid9137-18,pid9138b-06,pid9139b-06,pid9153b-06,pid9158-03,pid9166k-07,pid9170b-06,pid9174b-06,pid9179-08,pid9182-06,pid9192b-06
521,175,1,254.94367000000003,243.86367,231.40874,307.26367,289.54367,213.66367000000002,203.30366999999998,256.62367,230.42367000000002,258.24367,290.64367000000004,274.42367,265.24367,263.10789,275.64122000000003,333.38367,273.58367000000004,256.48367,279.10367,316.46367000000004,302.82367,269.64367000000004,296.24367,257.26842,259.90367000000003,248.84367000000003,270.88367,270.88367,253.94367000000003,286.38367,242.32789,264.02367000000004,292.46367000000004,287.74367,284.52367000000004,362.98367,297.74367,226.66367000000002,262.30367,232.80367,343.08789,225.26367000000002,276.18367,288.40367000000003,239.56367000000003,256.14367000000004,284.06367,251.54367000000002,304.74367,283.96367000000004,309.58367000000004
522,175,2,255.46898,244.32897999999997,231.84897999999998,307.78898,290.02898,214.11632999999998,203.78898,257.08898,230.84897999999998,258.70898,291.09949,274.90898,265.70898,263.56897999999995,276.08898,333.88898,274.04898,256.96898,279.69948999999997,316.87949,303.34898,270.30897999999996,296.78898,257.58299,260.36897999999997,249.30898,271.40898,271.40898,254.38897999999998,286.92897999999997,242.77948999999998,264.59949,293.54898,288.36897999999997,285.04898,363.90898,298.30897999999996,227.14898,262.73949,233.34897999999998,343.42897999999997,225.65948999999998,276.74897999999996,288.85949,240.06897999999998,256.62897999999996,284.68897999999996,251.9938,305.36897999999997,284.46898,310.46592000000004
523,176,0,256.00592,244.75796,232.37796,308.23796,290.47796,214.44199,204.21796,257.41796,231.25796,259.11932,291.45796,275.71796,266.07796,264.00397999999996,276.89796,334.51796,274.49796000000003,257.27796,280.09796,317.25796,303.73796,270.75796,297.51796,258.01796,260.81796,249.67397999999997,271.89796,271.87796000000003,254.75397999999998,287.39796,243.15796,264.95398,293.99796000000003,288.83796,285.49796000000003,364.37796000000003,298.75796,227.47796,263.13796,233.79796000000002,344.75796,226.00397999999998,277.12397999999996,289.27796,240.39932000000002,257.03796,285.17796,252.37398,305.93796000000003,284.91796,310.91796
524,176,1,256.81592,245.23592000000002,233.01592000000002,308.95592,290.97592000000003,214.91592000000003,204.73592,257.90184,231.71592,259.59592000000004,291.91592,276.25592,266.51592,264.47592000000003,277.39592000000005,335.17592,274.99592,257.83592000000004,280.55592,317.67592,304.27592000000004,271.35592,298.23592,258.51592,261.21592000000004,250.13592000000003,272.39592000000005,272.37592,255.27592,287.89592000000005,243.61592000000002,265.35592,294.63592,289.37592,286.13592,365.13592,299.29592,227.83592000000002,263.67592,234.41592000000003,345.45592,226.49592,277.57592,289.79592,240.77592,257.55592,285.69592,252.75592000000003,306.53592000000003,285.43592,311.55592
525,176,2,257.50653,245.92652999999999,233.48217999999997,309.76653,291.40653,215.22217999999998,205.20653000000001,258.44653,232.22652999999997,260.26653,292.36652999999995,276.86652999999995,267.04652999999996,264.88653,277.90653,335.82653,275.52653,258.40653,281.66652999999997,318.20653,304.96653,271.86652999999995,298.90653,259.08653,261.74653,250.70653,272.96653,272.96653,255.88653,288.42652999999996,244.00652999999997,265.92652999999996,295.14653,289.94653,286.78652999999997,366.12653,300.02653,228.24652999999998,264.18653,234.90652999999998,346.14653,226.86827000000002,278.20653,290.36652999999995,241.26653,258.00653,286.56653,253.16653,307.31827000000004,285.98652999999996,312.28652999999997
526,177,0,258.17143,246.45143,234.23143,310.71143,291.85143,215.73143,205.85143,259.23143,232.99142999999998,260.97143,292.99143,278.09143,267.45142999999996,265.31143,278.63286,336.63142999999997,276.17143,259.31143,282.28071,318.87143,305.73286,272.69142999999997,299.93143,259.87143,262.37143,251.19142999999997,274.17143,274.17143,256.65143,288.99143,244.65142999999998,266.61143,295.91143,290.63142999999997,287.83142999999995,367.87143,300.77143,228.65142999999998,264.73143,235.51143,347.47143,227.51143,278.97143,291.19142999999997,241.79143,258.61143,287.23143,253.81142999999997,308.29143,286.71143,313.15286000000003
527,177,1,259.19265,247.15265,234.89265,311.63265,292.31265,216.29265,206.41265,259.95265,233.65265,261.65265,293.71265,278.75265,268.11265,265.75265,279.31265,337.55265,276.83265,259.97265,282.89265,320.41265,306.49265,273.61265,300.85265,260.53265,262.89265,251.85265,274.83265,274.83265,257.49265,289.65265,245.31265,267.27265,296.87265,291.37265,288.49265,368.83265,301.75265,229.17265,265.25265,236.35265,348.13265,228.17265,279.63265,292.05265,242.43265,259.23265,288.21265,254.47265,308.95265,287.37265,314.29265
528,177,2,259.77225,247.67225,235.47224,313.29224,292.89225,216.95225,207.01225,260.53224,234.23225,262.23224,294.29224,279.33225,268.69225,266.33225,279.89225,338.45225,277.41224,260.73224,283.47224,320.99225,307.75225,274.19225,301.49225,261.11224,263.47224,252.43223999999998,275.67224,275.67224,258.27225,290.23224,245.61972999999998,267.85224,297.45225,291.95225,289.07225,370.67224,302.33225,229.75224,265.87225,236.93223999999998,349.73224,228.63225,280.21225,292.75225,243.01225,259.91224,289.09224,254.99225,309.53224,287.95225,314.87225
529,178,0,260.30286,248.20286000000002,236.36286,313.84286000000003,293.32214,217.48286000000002,207.54286000000002,261.58286,235.08286,262.78286,294.90286000000003,280.18286,269.32286,266.78286,280.70286,339.40286000000003,277.94286,261.76286,284.00286,322.04286,308.30286,275.32286,302.76286,262.10286,264.02286000000004,252.96286,277.78286,277.78286,259.20286,290.78286,245.86286,268.48286,298.42286,292.38286,290.20286,371.86286,303.33571,229.92286000000001,266.66286,237.46286,350.44286,229.16286000000002,280.94286,294.01571,243.67571,260.60286,290.24286,255.50286,311.38286,288.56286,316.48286
530,178,1,260.84367000000003,248.64367000000001,236.80367,314.79735,293.72367,218.06367000000003,208.14367,262.02367000000004,235.76367000000002,263.34367000000003,295.46367000000004,280.76469,269.86367,267.24367,281.22367,340.08367000000004,278.38367,262.48367,284.44367,322.62572,308.80367,275.76367,303.46367000000004,262.66367,264.49102,253.52367,278.66367,278.66367,259.64367000000004,291.24367,246.34367000000003,268.94367,299.08367000000004,293.58367000000004,290.98367,372.92367,304.18367,230.44367000000003,267.10367,238.30367,351.26367,229.68367,281.38367,294.56367,244.22367000000003,261.18367,290.86367,255.94367000000003,312.35735,289.00367,317.20367000000005
531,178,2,261.23469,248.97468999999998,237.11469,315.41938999999996,294.07469,218.39469,208.47468999999998,262.35469,236.11469,263.69469,295.81469,281.13469,270.23469,267.63469,281.57469,340.61469,278.73469,262.89468999999997,284.81469,323.61939,309.19469,276.15469,303.95468999999997,262.96235,264.91469,253.87469,279.19469,279.17469,260.11469,291.61469,246.69468999999998,269.23469,299.55469,294.01939,291.33468999999997,373.43469,304.79469,230.85468999999998,267.43469,238.67469,351.97469,230.03468999999998,281.71939,294.97938999999997,244.63468999999998,261.65939,291.37469,256.31469,312.99469,289.47469,317.71469
532,179,0,261.87837,249.51837,237.65837000000002,316.17837000000003,294.47837000000004,218.69837,208.83837,262.73837000000003,236.49837000000002,264.21837,296.19837,281.89837,270.63837,268.03837000000004,281.97837000000004,341.13837,279.11837,263.31837,285.33837,324.31837,309.67837000000003,276.57837,304.69837,263.39837,265.37837,254.31837000000002,279.75837,279.75837,260.63837,291.99837,246.97837,269.57837,300.03837000000004,294.51837,291.75837,374.41837000000004,305.39837,231.25837,267.83837,239.29837,353.01837,230.43837000000002,282.11837,295.51837,245.01837,262.31837,291.77837,256.91837000000004,313.73837000000003,290.0151,318.23837000000003
533,179,1,262.49633,250.03633,238.33632999999998,316.95633,294.95633,219.19211,209.25633,263.23633,236.89632999999998,264.99633,296.79632999999995,282.55633,271.13633,268.53632999999996,282.47632999999996,341.77633,279.61633,264.15632999999997,285.91632999999996,325.19633,310.17633,277.23633,305.33633,263.92544,265.83633,254.81633,280.29632999999995,280.29632999999995,261.21632999999997,292.51633,247.41633,270.07633,300.79632999999995,295.07633,292.59632999999997,375.71632999999997,306.19633,231.83632999999998,268.33211,239.79632999999998,353.79632999999995,230.85632999999999,282.71632999999997,296.01633,245.45632999999998,262.97632999999996,292.27633,257.53632999999996,314.51633,290.60265,318.99633
534,179,2,263.02245,250.46082,238.66082000000003,317.38082,295.39162999999996,219.52082000000001,209.68081999999998,263.66082,237.32082000000003,265.51162999999997,297.23163,283.24082000000004,271.56082000000004,268.97163,282.91163,342.44571,280.04082,264.72082,286.46082,325.80408,310.64082,277.68245,305.94082000000003,264.28082,266.31163,255.25162999999998,280.78082,280.84571,261.64082,292.97327,247.84082,270.42082,301.38082,295.50082000000003,293.02082,376.41327,306.7949,232.28082,268.72082,240.25162999999998,354.40245,231.28082,283.14082,296.44082000000003,245.88082000000003,263.42082,292.72082,258.00082000000003,315.05163,291.06245,319.93816
535,180,0,263.50082000000003,250.80082000000002,238.98082000000002,317.90082,295.79541,219.78082,210.00082,264.02082,237.65541000000002,265.92082,297.64082,283.64082,271.88082,269.36541,283.32082,343.02082,280.44082000000003,265.18082000000004,286.86082000000005,326.52082,311.34082,278.10082,306.48082,264.66541,266.74082000000004,255.66082000000003,281.32082,281.30082000000004,262.38082,293.40082,248.10082000000003,270.80082000000004,301.80082000000004,296.32082,293.40082,376.84082,307.24082000000004,232.68082,269.11361,240.66082000000003,354.92082,231.59361,283.52082,296.83541,246.18082,263.84082,293.12082000000004,258.3936,315.46082,291.50082000000003,320.42082
536,180,1,264.11143,251.23143,239.53142999999997,318.63142999999997,296.29143,220.23143,210.47142999999997,264.57142999999996,238.13143,266.61143,298.09143,284.11143,272.43143,269.89142999999996,283.79143,343.69142999999997,280.97143,265.53143,287.35143,327.41143,312.09143,278.61143,307.01142999999996,265.19142999999997,267.25142999999997,256.23143,281.93143,281.93143,263.05143,293.99143,248.61142999999998,271.43143,302.43143,296.99143,293.99143,377.49143,307.89142999999996,233.07143,269.59143,241.19142999999997,355.53143,231.99142999999998,283.97143,297.35143,246.55142999999998,264.37143,293.67143,258.83142999999995,316.19142999999997,292.05143,321.23143
537,180,2,264.59918,251.67917999999997,239.93918,319.29918,296.63917999999995,220.67917999999997,210.87918,264.97918,238.57486,267.11918,298.53918,284.57918,272.85918,270.31917999999996,284.33918,344.49917999999997,281.55917999999997,265.97918,287.93917999999996,327.99459,312.55917999999997,279.05917999999997,307.47918,265.59918,267.75917999999996,256.79918,282.51918,282.51918,263.61918,294.49917999999997,248.97917999999999,271.85918,302.93917999999996,297.47918,294.43917999999996,378.03918,308.51918,233.45917999999998,269.99917999999997,241.75918,356.13917999999995,232.31306,284.43917999999996,297.75917999999996,247.05917999999997,264.79918,294.25917999999996,259.27918,316.77918,292.53918,321.93917999999996
538,181,0,265.42857000000004,252.20857,240.42857,319.70857,297.20995,221.28857000000002,211.46857000000003,265.66857000000005,239.22857000000002,267.60857000000004,299.06857,285.34857,273.40857,270.74857000000003,285.02857,345.22857,282.62857,266.47074,288.37928999999997,328.96857,313.36857000000003,279.48857000000004,308.02857,266.28857,268.42857000000004,257.20857,283.30857000000003,283.30857000000003,264.42857000000004,294.96857,249.83265,272.56857,303.70857,298.28857,295.24857000000003,378.84857,309.26857,233.86857,270.60857000000004,242.53464,357.00857,232.78857000000002,284.90995,298.14996,247.36992,265.58857,294.86857000000003,259.60857000000004,317.26857,293.12857,322.86857000000003
539,181,1,266.39488,252.97236,241.02166,320.50165,297.97283999999996,222.13487,211.9759,266.63488,239.8769,268.2952,299.75402,286.03619,274.19324,271.51732000000004,285.61875,346.19487999999996,283.59488,266.97488,288.8087,329.99487,314.33488,280.07837,308.63488,267.25487999999996,268.89488,258.17487,283.91487,283.91487,265.39488,295.75579,250.21795,273.27488,304.23487,299.25487999999996,296.11487,380.13488,310.23487,234.33886,271.44317,243.17631,357.79487,233.2405,285.72213,299.09073,248.05694,266.4158,295.65371,260.27488,318.19118,293.81329,323.83488
540,181,2,267.08898,253.18898,241.18898,320.74897999999996,298.08898,222.62897999999998,212.60897999999997,267.02898,240.46898,268.48897999999997,299.98897999999997,286.20898,274.72898,271.74897999999996,285.98897999999997,346.90898,284.44898,267.82898,289.44898,330.90898,314.88898,280.34898,308.96898,267.62897999999996,269.46898,258.48897999999997,284.52898,284.50898,265.64949,295.98897999999997,250.30898,273.60898,304.94898,299.42897999999997,296.52898,381.26898,310.64898,234.56897999999998,271.86897999999997,243.38897999999998,358.64898,233.58898,286.06897999999995,299.30897999999996,248.46898,266.88898,295.88898,260.48897999999997,318.30897999999996,294.04898,324.22898
541,182,0,268.16571,253.68571,241.72571000000002,321.62571,298.82571,223.32571000000002,213.30571,267.66571,241.10571000000002,269.02571,300.72571,287.12571,275.48571,272.16786,286.58571,348.03713999999997,285.48571,268.48571,290.14571,331.32571,315.80571000000003,280.96571,309.60571,268.30571000000003,270.06571,259.22571,285.32571,285.32571,266.52571,296.68571000000003,250.84571,274.18571000000003,305.82571,300.16571,297.56571,382.46571,311.68571000000003,235.12571,272.64571,244.02142999999998,359.70571,234.12571,286.82571,300.06571,249.18142999999998,267.62571,296.68571000000003,260.92571,319.18571000000003,294.72571,325.06571
542,182,1,268.84018,254.32018,242.25751,322.30017999999995,299.50018,224.00017999999997,213.98018,268.34018,241.78017999999997,269.36017999999996,301.48017999999996,287.75717000000003,276.16017999999997,272.64155,287.02018,348.88018,286.16017999999997,268.96018,290.82018,331.90018,316.56018,281.64018,310.28018,268.98017999999996,270.74018,259.90018,286.00018,286.00018,267.20018,297.12617,251.33731,274.86017999999996,306.50018,300.96018,298.32018,383.12018,312.38018,235.68017999999998,273.32018,244.70018,360.52018,234.68017999999998,287.50018,300.74018,249.86017999999999,268.24018,297.36017999999996,261.60017999999997,319.86017999999996,295.18018,325.74018
543,182,2,269.36571000000004,254.54571,242.46571,322.72571,299.84571,224.54571,214.42571,268.80571000000003,242.32571000000002,269.88571,302.06571,288.20571,276.62571,272.94571,287.54571,349.54571,286.68571000000003,269.48571,291.22571,332.24571000000003,317.13286,281.74571000000003,310.66571,269.42571,271.20571,260.42571,286.46571,286.46571,267.54571,297.60571,251.54571,275.24571000000003,307.00571,301.48571,298.94571,383.56571,312.90571,235.92571,273.54571,245.00571000000002,361.08142999999995,235.02571,287.94571,301.26571,250.24571,268.70571,297.80571000000003,261.94571,320.28571,295.54571,326.08571
544,183,0,269.83837,254.91837,242.87837000000002,323.11837,300.27837,224.97837,214.85837,269.25837,242.65837000000002,270.23837000000003,302.61837,288.81837,277.03837000000004,273.29837000000003,287.95837,350.03837000000004,287.11837,269.89837,291.67837000000003,332.61837,317.79837000000003,282.17837000000003,311.09837000000005,269.89837,271.59837000000005,260.87837,286.89837,286.87837,268.01709,298.03837000000004,251.95837000000003,275.69837,307.51837,301.97837000000004,299.43837,384.35837000000004,313.43837,236.35837,273.89837,245.49837000000002,361.59837000000005,235.43837000000002,288.33837,301.73837000000003,250.63837,269.15837,298.21837,262.37837,320.67837000000003,296.01837,326.45837
545,183,1,270.56775,255.36775,243.26887999999997,323.74888,300.74775,225.48775,215.27592,269.96776,243.12776000000002,270.86775,303.18775,289.36775,277.56775,273.76776,288.46776,350.64776,287.78776,270.48775,292.22776,333.16776,318.44775,282.76776,311.64776,270.60776,272.06775,261.34776,287.36259,287.36259,268.52111,298.68775,252.50776000000002,276.34776,308.04776,302.62775,300.24775,385.00775,314.12775,236.84776000000002,274.48775,245.92775,362.10776,235.96776,288.95887999999997,302.38776,251.12776000000002,269.92775,298.76776,262.86775,321.30775,296.52776,327.18775
546,183,2,271.1912,255.8712,243.7512,324.2053,301.1512,225.9112,215.6112,270.4512,243.5406,271.2912,303.5712,289.8312,277.9912,274.2506,288.9512,351.5712,288.2912,270.9912,292.8312,333.5606,319.0112,283.1912,312.1512,271.0712,272.82372999999995,261.7712,287.8712,287.8512,268.9053,299.2712,252.8712,276.8112,308.5512,303.0712,300.6312,385.3712,314.7312,237.1912,274.9512,246.4112,362.7112,236.31707000000003,289.4512,302.8912,251.56373,270.4312,299.2712,263.2712,321.7453,297.0112,327.8112
547,184,0,271.92,256.38,244.26,324.56,301.56,226.345,216.0,270.78,243.92,271.66,304.06,290.34,278.4,274.655,289.36,352.3,288.8,271.44,293.24,333.88,319.72,283.68,312.66,271.42,273.24,262.105,288.54,288.54,269.28,299.7,253.2,277.26,309.04,303.54,301.04,385.84,315.22,237.505,275.44,246.76,363.5,236.625,289.9175,303.44,252.06,270.92,299.7,263.645,322.1,297.5,328.305
