,measure_number,beat_number,pid1263-21,pid50848-05,pid51495-04,pid5667249-16,pid5667291-17,pid9048-21,pid9049-21,pid9050-21,pid9054-21,pid9055-21,pid9058-21,pid9059-21,pid9060-21,pid9061-21,pid9062-21,pid9063-21,pid9064-11,pid9065-16,pid9066-21,pid9070b-04,pid9072-21,pid9074f-21,pid9075-21,pid9081-12,pid9088-16,pid9089-16,pid9093-21,pid9094-21,pid9099-21,pid9100b-21,pid9101b-03,pid9103-11,pid9104-21,pid9105b-04,pid9111-21,pid9113-17,pid9114b-11,pid9116-09,pid9118-21,pid9122-05,pid9123-04,pid9129-16,pid9130-05,pid9138-21,pid9139-21,pid9153-21,pid915411-09,pid9158-12,pid9166f-18,pid9170-21,pid9174-21,pid9185-10,pid9186c-21,pid918904-06,pid9192-21
347,116,2,158.69449,172.07449,180.95449,174.14347,183.75898,187.55449,167.25449,204.71448999999998,168.61449,198.52143,172.21448999999998,175.91449,190.03448999999998,175.46225,207.83449,169.39225,177.09448999999998,197.71898000000002,167.46347,157.37448999999998,174.77449,192.21448999999998,174.83449,189.86428999999998,189.55449,178.89449,158.93448999999998,161.85449,186.35245,197.53898,184.01449,209.55449,188.73449,209.51449,215.49898,182.65898,155.99898000000002,185.15448999999998,174.55449,184.64347,166.13449,173.25449,223.89449,172.17449,175.03448999999998,173.76346999999998,153.99448999999998,154.37448999999998,170.21448999999998,189.25449,168.31448999999998,185.65448999999998,154.07449,173.63449,194.11449
348,117,0,159.41236,173.05236000000002,181.65236000000002,174.57034,184.43236000000002,188.33236000000002,167.97236,205.73236,169.77236000000002,199.51236,173.21236000000002,176.69118,190.57236,176.03236,208.59236,169.81236,178.15236000000002,198.53707,168.01236,157.81236,175.59236,193.17236,175.61236,191.43236000000002,190.73236,179.93236000000002,159.55236000000002,162.31236,187.31236,198.37943,185.23236,210.43236000000002,189.45236,210.31236,216.55236000000002,183.35236,156.49236000000002,186.23236,175.33236000000002,185.27236000000002,166.77236000000002,173.95236,225.07236,172.83236000000002,175.81236,174.75236,154.41236,154.97236,170.81236,190.15236000000002,169.23236,186.67236,154.69236,174.49236000000002,194.89236
349,117,1,160.14891,173.86891,182.18891000000002,175.28891000000002,185.20891,189.00891000000001,168.78891000000002,206.58891,170.44891,200.30891,174.00891000000001,177.52891,191.20891,176.60891,209.40891000000002,170.44891,178.68891000000002,199.46891000000002,168.96891000000002,158.20891,176.18891000000002,193.82891,176.48891,192.44891,191.74891000000002,180.50891000000001,160.36891,163.16891,188.14891,199.30891,186.22891,211.26891,190.08891,210.86891,217.74891000000002,184.10891,156.88891,187.03973,176.10891,186.40891000000002,167.44891,174.58891,226.06891000000002,173.44891,176.46891000000002,175.52891,155.02891,155.60891,171.30891,190.96891000000002,170.04891,187.60891,155.28891000000002,175.28891000000002,195.62891000000002
350,117,2,160.56108999999998,174.66746,182.77522,175.69988999999998,185.83291,189.66746,169.42746,207.22746,171.02746000000002,201.00746,174.79222,178.16746,191.72746,177.09875,210.08746000000002,170.92268,179.23609,199.86746000000002,169.54746,158.77483999999998,176.80746000000002,194.46746000000002,177.12746,193.10746,192.38746,181.05812,160.96149,163.52746000000002,188.62746,199.75437,186.86746000000002,211.68696,190.72746,211.50746,218.38746,184.73291,157.3441,187.64746,176.74746000000002,186.96746000000002,168.04746,175.08968000000002,227.02746000000002,174.08746000000002,176.92746,176.13159,155.46145,156.12964,171.96746000000002,191.68746000000002,170.48086999999998,188.16746,155.50509,175.89288,196.04811999999998
351,118,0,160.99635,175.19635,183.23635,175.95635,186.33635,190.27635,169.87635,207.85635,171.55635,201.55635,175.29635,178.75635,192.39635,177.43635,210.77635,171.35635,179.55635,200.51878,169.99635,159.11635,177.23635,195.05635,177.69635,193.69635,193.67635,181.55635,161.47635,164.09635,189.29635,200.21635,187.33635,212.27635,191.29635,212.19635,218.93635,185.23635,157.79635,188.23635,177.35635,187.59635,168.41635,175.77635,227.89635,174.63635,177.43635,176.45635,155.83635,156.67635,172.73635,192.49635,170.85635,188.73635,155.93635,176.27635,196.53635
352,118,1,161.42592,175.60592,183.60592,176.34592,186.74591999999998,190.80592,170.24591999999998,208.32592,172.02591999999999,201.98592,175.74591999999998,179.18591999999998,193.04592,177.78592,211.30592000000001,171.72592,179.94592,200.90796,170.38796000000002,159.46591999999998,177.60592,195.52591999999999,178.12592,194.22592,194.22592,182.02591999999999,161.92592,164.42592,189.72592,200.72796,187.76592,212.86592000000002,191.76592,212.68592,219.48592000000002,185.64592,158.16796000000002,188.64592,177.76592,187.96796,168.80796,176.20592,228.40592,175.04592,177.84592,176.88592,156.24591999999998,157.12592,173.12592,193.02591999999999,171.26592,189.20592,156.28592,176.74591999999998,197.04592
353,118,2,161.84968,176.14968000000002,184.04968,176.66968,187.18968,191.24968,170.72968,209.10968,172.68968,202.64936,176.28968,179.60968,193.54968,178.14968000000002,211.76968,172.12968,180.50968,201.32968,170.70968,159.88968,178.04968,196.14905,178.54968,194.96968,194.60968,182.54968,162.36968000000002,164.74968,190.18968,201.14968000000002,188.24968,213.54936,192.26968,213.18967999999998,219.98936,186.08968000000002,158.58968000000002,189.10905,178.18968,188.38968,169.24968,176.76968,229.14968,175.46937,178.36968000000002,177.42968,156.68968,157.54905,173.66968,193.72968,171.74968,189.68968,156.62968,177.16937,197.72873
354,119,0,162.25023000000002,176.54011,184.47023000000002,176.95405,187.83023,191.89045,171.17023,209.83227000000002,173.25023000000002,203.15023,176.69011,180.07023,194.19023,178.43023,212.21022999999997,172.53023000000002,180.97023000000002,201.73023,171.05023,160.29023,178.47023000000002,196.55023,178.95023,195.53045,195.09023,183.19068000000001,162.77023,165.11068,190.81113,201.55023,188.83023,214.03159,192.85091,213.67022999999998,220.47023,186.69045,158.99023,189.69045,178.59023,188.87023,169.61023,177.19159,230.15045,175.93091,178.85023,177.83023,157.23023,157.95023,174.35023,194.19045,172.17158999999998,190.17023,157.03011,177.57023,198.31023000000002
355,119,1,162.69463000000002,177.05463,184.90488,177.33463,188.30388,192.49463,171.73463,210.75463,173.71463,203.67463,177.19463000000002,180.59463,194.81463,178.83463,212.83462999999998,173.01463,181.43463,202.15463,171.71463,160.65463,179.05463,196.95463,179.41463000000002,196.11463,195.89463,183.75463,163.33463,165.55463,191.43463,202.01463,189.31463,214.95462999999998,193.77463,214.27462999999997,221.25463,187.15463,159.35463000000001,190.17463,179.09463,189.61463,170.01463,177.87463,230.79462999999998,176.59463,179.39463,178.18646,157.7141,158.53463,174.95463,194.83463,172.69463000000002,190.57463,157.37463,178.11463,199.15463
356,119,2,163.2261,177.6061,185.34451,177.5861,188.8861,193.0461,172.2861,211.5461,174.1661,204.2261,177.7461,181.3461,195.3661,179.3287,213.3861,173.5661,181.91322,202.58805,172.9061,161.1861,179.6061,197.4661,179.9661,196.6261,196.4461,184.3061,163.8861,165.8661,192.2661,202.39561,189.8661,215.62203,194.3261,214.7661,221.9461,187.7061,159.9061,190.7261,179.7061,190.4861,170.32801,178.5061,231.7061,177.4661,179.9461,178.64122,158.01805,159.0861,175.5661,195.3861,173.2061,191.1261,157.7061,178.6261,199.7261
357,120,0,163.55372,178.15372,185.65372,177.95372,189.41371999999998,193.61372,172.89372,212.07372,174.67372,205.01372,178.29372,182.03372,196.07372,179.65372,213.85372,173.95372,182.37372,202.87372,173.47372,161.65372,180.03372,197.91371999999998,180.45372,197.11372,197.39372,184.87372,164.37372,166.35371999999998,192.93372,202.69371999999998,190.47372,216.17372000000003,194.95372,215.31372000000002,222.51372,188.33372,160.39372,191.49372,180.19371999999998,191.11372,170.81372,179.17372,233.50487999999999,178.01372,180.37372,178.99372,158.49372,159.51372,176.25372,196.11372,173.73372,191.43372,158.21372,178.99372,200.39372
358,120,1,163.91103999999999,178.53104,186.03104,178.33104,189.89104,194.03104,173.39104,212.63103999999998,175.19104,205.45103999999998,178.71104,182.49104,196.63103999999998,180.01103999999998,214.35103999999998,174.29103999999998,182.81104,203.33104,173.85103999999998,162.01103999999998,180.41103999999999,198.45103999999998,180.83104,197.61104,197.81104,185.31104,164.85103999999998,166.71104,193.41103999999999,203.13103999999998,190.89104,216.71104,195.47104,215.75104,223.07103999999998,188.77104,160.73103999999998,192.01103999999998,180.59104,191.77104,171.25104,179.65104,234.11209,178.39104,180.79103999999998,179.37104,158.93104,159.93104,176.67103999999998,196.65104,174.11104,191.77104,158.57103999999998,179.47104,200.95103999999998
359,120,2,164.33431000000002,178.96477,186.43431,178.62215,190.29431,194.49431,173.81431,213.29431,175.81431,206.10215,179.10477,182.93431,197.13431,180.30477,214.79431,174.62476999999998,183.52292,203.79431,174.31431,162.33431000000002,180.85431,198.97431,181.29431,198.13431,198.16215,185.87431,165.25431,166.99431,193.91431,203.61431000000002,191.35431,217.27431,195.93431,216.17431000000002,223.51431000000002,189.19431,161.15431,192.47431,180.98477,192.13431,171.65431,180.17431000000002,234.77431,178.73431000000002,181.29431,179.79431,159.35431,160.31431,177.13431,197.27431,174.57431,192.11431000000002,158.84476999999998,179.83431000000002,201.65431
360,121,0,164.8398,179.3198,186.9798,178.8398,190.9598,195.1398,174.4598,213.9398,176.4398,206.6398,179.45196,183.4998,197.7798,180.5198,215.2398,175.05596,184.2798,204.3998,174.6598,162.6398,181.5798,199.4249,181.9398,198.6266,198.6798,186.6198,165.6798,167.3598,194.5198,204.2398,191.9198,217.9398,196.4998,216.6398,223.9798,189.8398,161.5998,193.1998,181.3798,192.6198,172.2398,180.6198,235.6598,179.2398,181.8798,180.2198,160.0198,160.9198,177.8998,197.7998,175.0798,192.5398,159.1398,180.3798,202.2398
361,121,1,165.48996,179.84995,187.54996,179.42996000000002,191.56995,195.78995,175.10996,214.76996,177.04996,207.30996000000002,180.00995,184.26996,198.54996,181.04996,215.88995,175.62996,185.10996,205.04996,175.34995,163.26996,182.34995,199.99363,182.58996000000002,199.21999,199.36996000000002,187.55143,166.38995,168.02996000000002,195.22995,204.82996,192.56995,218.80996000000002,197.44995,217.26996,224.68996,190.46996000000001,162.30996000000002,193.96996000000001,182.06995,193.46996000000001,172.81998000000002,181.21499,236.60996,180.06995,182.54996,180.94995,160.73166,161.78995,178.50995,198.50995,175.68996,193.20996,159.68996,180.84995,203.06995
362,121,2,165.81479,180.15479,187.70189,179.64166,191.95478,196.23478,175.65479,215.37479,177.27479,207.81479,180.43479,184.87479,198.99479,181.39479,216.49479,176.03479,185.6581,205.62493,176.11479,163.56624,182.95478,200.27479,183.19478999999998,199.79478,200.09479,187.65479,166.95478,168.35641999999999,195.83479,205.33479,193.01478,219.41477999999998,198.05479,217.55812000000003,225.29477999999997,190.91478,162.69478999999998,194.57478,182.43941999999998,194.09479,173.33479,181.67479,237.21479,180.67479,182.93479,181.03946000000002,161.1312,162.06078,179.03479,198.83479,175.9092,193.43821,159.85925,181.45478,203.67479
363,122,0,166.37213,180.91107,188.17213,179.83213,192.73107,197.03213,176.49213,216.01212999999998,178.01213,208.51213,181.05106999999998,185.97213,199.89213,181.81213,217.41213,176.61213,186.35213000000002,206.21213,177.11213,164.19213,183.65213,201.09213,184.19213,200.53213,201.81213,188.37213,167.57213000000002,168.73213,196.83213,206.01213,193.93213,220.01212999999998,199.19213,218.01212999999998,226.13213,191.62107,163.35213000000002,195.57213000000002,183.27213,195.15213,174.39213,182.67213,239.11426,181.79213000000001,183.63213000000002,181.31213,161.53213,162.59213,179.95213,199.61213,176.75213,193.61213,160.69213,182.31213,204.63213000000002
364,122,1,166.75198999999998,181.312,188.63199,180.312,193.21200000000002,197.512,177.07199,216.532,178.57199,208.972,181.47198999999998,186.532,200.41199,182.29199,217.93200000000002,177.07199,186.892,206.872,177.752,164.63199,184.092,201.53198999999998,184.732,201.15200000000002,202.41199,188.832,168.03198999999998,169.092,197.352,206.672,194.372,220.592,199.75198999999998,218.49200000000002,227.27200000000002,192.112,163.93200000000002,196.112,183.77200000000002,195.812,174.97198999999998,183.35199,239.75198999999998,182.232,184.05200000000002,181.75198999999998,162.012,163.07199,180.47198999999998,200.21200000000002,177.13199,194.092,161.012,182.77200000000002,205.25198999999998
365,122,2,167.2041,181.9641,189.1641,180.6641,193.6641,198.0841,177.5641,217.0841,179.2841,209.6241,182.1041,186.9841,200.9641,182.7441,218.4041,177.4441,187.79821,207.6241,178.0441,165.1241,184.6441,202.0241,185.3241,201.91821000000002,202.8241,189.3841,168.5641,169.5241,197.9241,207.4041,194.8241,221.4441,200.2441,218.9241,227.8441,192.5641,164.5241,196.6241,184.1441,196.2041,175.5441,183.9441,240.5841,182.6041,184.5841,182.2441,162.5241,163.5041,181.0041,200.8641,177.6641,194.5841,161.3441,183.1641,205.9841
366,123,0,167.76261,182.5063,189.96087,181.48261000000002,194.44261,198.82261,178.16261,217.76261,180.16261,210.3663,182.6463,187.68261,201.60087,183.18815,218.85815,178.06261,188.70261000000002,208.64261000000002,178.42261000000002,165.58261000000002,185.34261,202.46261,186.14261000000002,202.71544,203.52261000000001,190.20261000000002,168.96261,170.14261000000002,198.68261,208.44261,195.40261,222.26261,200.96261,219.36261000000002,228.47815,193.26261,165.44261,197.44261,184.58261000000002,196.75315,176.34261,184.42261000000002,241.70261000000002,183.26261,185.30261000000002,182.70261000000002,163.38261,164.22261,181.79815,201.64261000000002,178.20261000000002,195.12261,161.62261,183.76261,206.88261
367,123,1,169.19698,184.21698,191.46348999999998,183.63698,196.57698,200.37698,179.5674,219.45698,182.23698000000002,212.35698,184.61698,189.57698,202.99698,184.61698,220.61697999999998,179.93095,191.63698,210.97697999999997,179.36397,167.75698,187.08783,204.51698000000002,187.97698,204.11698,205.41698,191.46616,170.6607,171.87698,200.33698,210.85698,196.95698000000002,225.09697999999997,203.03698,220.79698,230.27697999999998,195.17698000000001,167.51698000000002,199.27698,186.25795,198.52675,178.41698,185.53763999999998,243.83697999999998,184.81698,186.85698,183.85698,164.63698,165.48243,183.07698,203.85698,180.31698,196.61698,162.78392,185.75698,208.55698
368,123,2,170.26186,185.72048,192.90048000000002,186.08048,198.30048,201.34048,180.82048,220.80048,183.74048,213.88047999999998,186.12048000000001,190.96048000000002,204.30048,185.56826,222.12048,181.60048,193.26048,212.48047999999997,181.24048,168.98048,188.42048,205.74048,189.48048,205.48048,206.92048,192.11907,171.98048,173.14048,201.84048,212.36048,198.46048000000002,226.78047999999998,204.54048,221.60047999999998,231.60905,197.00048,169.28048,200.63116000000002,187.30683,199.76048,179.92048,186.84048,245.58048,186.30048,188.36048,185.48048,166.02048,166.60102,184.30773,205.36048,182.04048,198.16048,164.06048,187.14048,210.18048
369,124,0,171.23431000000002,187.82215,197.45431000000002,187.49431,200.51431000000002,202.31431,181.61431000000002,221.47431,184.71431,215.25431,187.99215,191.91431,205.11431000000002,186.61431000000002,223.51862000000003,183.49431,195.25431,214.13431,182.65431,170.01431000000002,189.59431,206.55431000000002,190.91431,206.59431,209.18215,192.87431,173.35431,174.41431,204.39431000000002,213.93431,199.35431,228.69431,205.81431,222.87431,232.59431,199.07431,170.61431000000002,201.35431,188.29431,200.61431000000002,181.15431,188.49431,249.11431000000002,187.19431,189.69431,187.85431,167.09431,167.07431,185.23431000000002,206.31431,183.61431000000002,199.59215,164.65431,187.83431000000002,210.91431
370,124,1,171.6993,188.2993,197.9793,188.0993,201.0993,202.9193,182.2993,222.0593,185.1393,215.8393,188.4393,192.6193,205.8193,187.2193,224.2793,184.1593,195.74858999999998,214.7393,183.3993,170.4593,190.2793,207.1593,191.5993,207.4793,209.80465,193.3593,173.9193,174.9793,204.9793,214.5193,199.8193,229.2793,206.5393,223.4393,233.7593,199.6593,171.0993,201.9993,188.7793,201.3993,181.9593,188.9193,249.7993,187.6393,190.2393,188.4993,167.4993,167.6193,185.8193,206.8393,184.1793,199.9993,165.1793,188.3393,211.4793
371,124,2,172.14087,188.74433,198.44433,188.62433000000001,201.70433,203.42433,182.78433,222.73866,185.52433,216.50432999999998,188.88433,193.16433,206.28433,187.68433000000002,224.74433,184.56433,196.28433,215.16432999999998,183.90433000000002,170.84433,190.90433000000002,207.70433,192.10433,208.18433000000002,210.18433,193.78433,174.46433000000002,175.38433,205.45866,214.96433,200.24433,229.72432999999998,207.17866,224.14432999999997,234.57299,200.29299,171.52433,202.44433,189.10433,201.74433,182.60433,189.32433,250.49866,188.04433,190.74433,189.16433,167.88433,168.02433,186.30433,207.22433,184.66433,200.48433,165.54433,188.72433,211.88432999999998
372,125,0,172.46424,189.00423999999998,198.90424,189.06423999999998,202.09712,203.90424,183.18424,223.24424,185.82424,216.88423999999998,189.12424,193.54424,206.72423999999998,188.08424,225.10424,184.94423999999998,196.64424,215.52424,184.24424,171.14424,191.30424,208.10424,192.46424,208.54424,210.54424,194.18424,175.00423999999998,175.70424,205.84423999999999,215.32424,200.60424,230.12424,207.72423999999998,225.12424,235.02424,200.65712,171.84423999999999,202.80424,189.46424,202.14424,182.98424,189.70424,251.14424,188.40424,191.18424,189.72423999999998,168.16423999999998,168.38423999999998,186.74424,207.62424,185.04424,200.86424,165.86424,189.06423999999998,212.22423999999998
