,measure_number,beat_number,pid5667203-03,pid58917-01,pid610003b-11,pid9048b-11,pid9050b-07,pid9054b-07,pid9055b-07,pid9058b-07,pid9059b-11,pid9062b-10,pid9063b-11,pid9064-18,pid9065-23,pid9068-16,pid9072b-11,pid9073b-11,pid9079-06,pid9081-07,pid9085-21,pid9090-18,pid9093b-13,pid9094b-07,pid9099b-11,pid9101c-01,pid9111b-09,pid9115-09,pid9118b-11,pid9133-07,pid9138b-07,pid9139b-07,pid9149-12,pid9153b-07,pid9157-10,pid9158-09,pid9174b-07,pid917506-05,pid9179-09,pid918807-12,pid918821-09,pid918824-05,pid9192b-07
379,127,1,165.57058999999998,206.95058999999998,220.45058999999998,248.91058999999998,218.39059,166.2703,194.91058999999998,230.01058999999998,197.71059,239.43059,201.0203,201.79058999999998,226.63058999999998,180.13058999999998,204.87059,218.91058999999998,219.27059,220.99059,187.87059,189.47059,189.37059,234.12612000000001,211.13058999999998,194.90353000000002,258.61059,165.50028999999998,227.49059,189.15059,176.95058999999998,194.29058999999998,229.73058999999998,207.93059,183.46515,198.01058999999998,168.33059,185.2403,201.95058999999998,180.86515,209.81059,205.25059,193.79058999999998
380,127,2,166.0342,207.4252,220.96041,249.58041,218.90041000000002,166.64041,195.50041000000002,230.50041000000002,198.22041000000002,239.92041,201.43253,202.00041000000002,227.12041000000002,180.58041,205.28041000000002,219.40041000000002,219.76041,221.46041,188.38041,189.98041,189.88041,234.58041,211.78041000000002,195.30041,259.36041,165.86041,227.9352,189.59542,177.4452,194.7252,230.24041,208.44041,183.94041,198.28041000000002,168.84041000000002,185.66041,202.31304,181.36041,210.2284,205.76041,194.30041
381,128,0,166.31524,207.76571,221.42571,250.04571,219.32857,167.08786,195.90571,230.89946,198.68571,240.26696,201.70571,202.56,227.52892999999997,181.04571,205.52964,219.80892999999998,220.06571,221.80262000000002,188.8219,190.36571,190.28571000000002,234.86571,212.24571,195.76571,259.76571,166.32571000000002,228.18571,189.88571000000002,177.76571,195.18571,230.80571,208.82571000000002,184.40571,198.66571000000002,169.30571,186.02571,202.62571,181.68571,210.62571,206.22571000000002,194.76571
382,128,1,166.78367,208.24122,221.94367000000003,250.88367000000002,219.86367,167.42367,196.46367,231.42367000000002,199.18367,240.90367,202.30366999999998,203.30366999999998,228.20367000000002,181.48367,206.06367,220.36367,221.18367,222.32367000000002,189.30366999999998,190.96367,190.75561000000002,235.48367000000002,212.98367000000002,196.12367,260.26367,166.56367,228.74367,190.42367,178.30366999999998,195.64367,231.42367000000002,209.36366999999998,184.73684,199.26367,169.66367,186.52366999999998,203.14367,182.18367,211.05342000000002,207.14367,195.52366999999998
383,128,2,167.27428999999998,208.75429,222.35429,251.57429,220.28476,167.95429,196.99428999999998,231.93429,199.71428999999998,241.49428999999998,202.71428999999998,203.85429,228.77428999999998,182.01429,206.53429,220.82286000000002,221.65202000000002,222.85429,189.77428999999998,191.49428999999998,191.21428999999998,236.03429,213.55428999999998,196.55428999999998,260.97429,167.01429,229.27428999999998,190.95429,178.7581,196.09429,232.09429,209.89428999999998,185.2181,199.79429,170.19429,187.13429,203.55428999999998,182.65086000000002,211.4981,207.67428999999998,196.05428999999998
384,129,0,167.82939,209.56939,222.90939,252.44939,220.82939,168.24985,197.52938999999998,232.48939,200.26939,241.86938999999998,203.26939,204.48939,229.44939,182.56939,207.18939,221.34939,222.00939,223.78939,190.2898,192.02938999999998,191.74938999999998,237.02938999999998,214.08938999999998,197.28939,261.92939,167.56939,229.88939,191.50939,179.28939,196.68939,232.78939,210.48939,185.56939,200.38939,170.50939,187.70938999999998,204.10939,183.12939,211.98485,208.22939,196.66939
385,129,1,168.27265,210.45265,223.39265,253.09265,221.31265,168.60133000000002,197.99265,232.91265,200.83265,242.89265,203.75265,205.07265,229.91265,183.17265,207.83265,221.81265,222.61265,224.35265,190.69265,192.81265,192.29265,237.87531,215.17265,197.75265,262.67265,167.89265,230.43265,192.03265,179.69265,197.10422,233.61265,211.05531000000002,186.03265,201.19265,171.07044,188.21265,204.53265,183.39265,212.43531000000002,208.85265,197.27265
386,129,2,168.70857,210.94693999999998,223.86857,253.86857,221.78857000000002,168.89411,198.50857,233.76857,201.42857,244.00857000000002,204.36857,205.65708999999998,230.54857,183.70857,208.44857,222.36857,223.28857000000002,225.10857000000001,191.18857,193.35929,192.84857,238.53592999999998,215.82857,198.40857,263.30857000000003,168.58857,231.02857000000003,192.62857,180.22857,197.66857,234.38857000000002,211.72857000000002,186.56857,201.78857,171.54856999999998,188.78857,205.14857,183.60386,213.06857000000002,209.58857,197.94857
387,130,0,169.35143,211.52071,224.33142999999998,254.55142999999998,222.23472999999998,169.19143,199.33143,234.65142999999998,202.17143000000002,244.83142999999998,205.13143,206.09571,231.29143,184.21143,208.83143,222.71377,224.17143,225.73767999999998,191.75143,194.05143,193.71143,239.09142999999997,216.27142999999998,199.13143,264.25286,169.33143,231.57143,193.20071000000002,181.01143000000002,198.29143,235.27286,212.47142999999997,187.19143,202.35143,172.03143,189.53143,205.87143,183.99014,213.87142999999998,210.51143,198.67143000000002
388,130,1,170.43755,212.49755,224.89755,256.03755,223.21755,169.93755,200.37755,235.69755,203.07755,245.79755,206.07755,207.11755,232.75755,184.67755,209.49755,223.33755,225.75755,226.51755,193.03755,195.01755,194.83755,240.29755,218.05755,199.97755,266.89755,170.27755,233.19755,194.89755,181.97755,199.13378,236.19755,213.79189,187.93755,203.21755,172.77755,190.39755,207.39755,184.67755,214.83755,212.21755,199.85755
389,130,2,171.00082,213.38082000000003,225.43342,256.60082,223.47965,170.56082,200.94082,236.76082000000002,203.64082,247.12082,206.64082,208.12082,233.36082000000002,185.22082,210.06082,223.85565,226.28082,227.08082000000002,193.43769,195.76082,196.04082,240.86082000000002,218.62082,200.76082,267.80245,170.84082,233.76082000000002,195.40416000000002,182.90081999999998,199.72082,236.80082000000002,214.23322000000002,188.78082,203.88082,173.38082,191.52082,207.94082,185.24081999999999,215.43327000000002,213.00082,200.54082
390,131,0,171.49061,214.23061,225.79061000000002,257.05061,223.71061,171.03061,201.65061,237.25061000000002,204.13061000000002,247.61061,207.01061,208.61061,233.85061000000002,185.71061,210.49061,224.23061,226.73061,227.67061,193.71061,196.25061000000002,196.57061000000002,241.31061,219.01061,201.25061000000002,268.37061,171.35061000000002,234.25061000000002,195.87061,183.39061,200.21061,237.29061000000002,214.37061,189.29061000000002,204.37061,173.89061,192.01061,208.37061,185.64031,215.97061000000002,213.49061,201.61061
391,131,1,171.81388,214.79387999999997,226.27388,257.85388,224.19387999999998,171.53388,202.33388,237.97387999999998,204.69388,248.35387999999998,207.51388,209.17388,234.27388,186.07388,210.83388,224.71388,227.29387999999997,228.41387999999998,194.19388,196.81388,197.13388,241.71388,219.71388,201.64463,268.92194,171.75388,235.07387999999997,196.45388,184.53388,200.69388,237.83388,214.93388,189.87388,204.95388,174.27388,192.45388,209.23388,185.99388000000002,216.43388,214.39387999999997,202.25388
392,131,2,172.26286000000002,215.24286,226.74857000000003,258.63571,224.66286000000002,171.98286000000002,202.93714,238.42286000000001,205.14286,248.98,207.92286000000001,209.64286,234.72286,186.52286,211.18286,225.26286000000002,227.88286000000002,228.88286000000002,194.60286000000002,197.35286000000002,197.63429,242.12286,220.26286000000002,202.06286,269.36286,172.14821,235.52286,196.90286,185.03429,201.12286,238.46286,215.42286000000001,190.28286,205.40286,174.72286,192.84286,209.82286000000002,186.43214,216.88286000000002,214.86857,202.80286
393,132,0,172.61551,216.03551000000002,227.24652999999998,259.31551,225.19551,172.37276,203.45551,239.21551000000002,205.57551,249.49551,208.39551,210.05551,235.15551000000002,186.95551,211.57551,225.70102000000003,228.31551000000002,229.31551000000002,195.11551,197.73551,198.09551000000002,242.55551,220.83551,202.49551,270.01551,172.57551,235.95551,197.37551000000002,185.49551,201.59551000000002,238.99551,215.90652999999998,190.63183999999998,205.86653,175.15551000000002,193.23551,210.29551,186.77551,217.35551,215.31551000000002,203.28101999999998
394,132,1,173.02517,216.52517000000003,227.84517000000002,260.04517000000004,225.76517,172.78517,204.16517,239.72517000000002,206.08517,250.20517,208.86517,210.56517000000002,235.66517000000002,187.40517,212.04517,226.50517000000002,228.82517,229.82517,195.58517,198.18517,198.52517,243.04517,221.52517000000003,202.92517,270.46517,172.88517,236.44517000000002,197.88517,186.02517,202.10517,239.54517,216.46517000000003,191.06517,206.46517,175.58517,193.66517,210.82517,187.19759,217.82517,215.86517,203.78517
395,132,2,173.50327,217.00327000000001,228.40327000000002,260.76326,226.34327000000002,173.30327,204.80327,240.28327000000002,206.56327,250.90327000000002,209.38326,211.14327000000003,236.22327,187.94326999999998,212.54326,226.98326,229.52327000000002,230.50327000000001,196.08327,198.68327,199.20326,243.70326,222.17652999999999,203.42326,270.94327000000004,173.42326,237.04326,198.38326,186.60326,202.58327,240.02327000000002,217.06327000000002,191.56327,206.94326999999998,176.02327,194.18327,211.42326,187.62327,218.32326,216.48326,204.36327
396,133,0,173.86261000000002,217.72261,229.10261,261.52261,227.02261000000001,173.84261,205.51522,240.78261,207.06261,252.00565,209.97521,211.90261,236.76261,188.44261,213.20261000000002,227.56261,230.15304,231.18261,196.58261000000002,199.40261,199.70261000000002,244.72261,222.98261000000002,204.10261,271.44261,173.96261,237.72261,198.88261,187.16261,203.04261,241.38261,217.72261,191.98261000000002,207.44261,176.52261000000001,194.68261,212.03607999999997,188.06261,218.82261,217.22261,205.10261
397,133,1,174.32367,218.22367000000003,229.70367000000002,262.46367000000004,227.66367000000002,174.32367,206.34367,241.34367000000003,207.58366999999998,253.20367000000002,210.64367000000001,212.74367,237.26367000000002,188.98367,213.74367,228.16367000000002,230.90367,231.74367,197.02366999999998,199.96367,200.20367,245.82367000000002,223.74367,204.70367,272.32367,174.48367,238.14367000000001,199.46367,187.68367,203.52366999999998,242.06367000000003,218.36367,192.42367,207.98367,176.96367,195.32367,213.10367000000002,188.36366999999998,219.26367000000002,217.76367000000002,205.78367
398,133,2,175.04408,218.80407999999997,230.42407999999998,263.14408,228.36407999999997,174.87704,207.04408,242.34633,208.20408,254.09816,211.44633,213.24407999999997,237.84408,189.41704,214.10407999999998,228.90408,231.54407999999998,232.56408,197.56408000000002,200.46408,200.88408,246.28704,224.30407999999997,205.46408,272.82408,175.26408,238.56408,200.12408,188.50408000000002,204.02408,242.82407999999998,219.26407999999998,192.96408,208.64408,177.58408,195.84408,213.62408,188.73285,219.94407999999999,218.68408,206.32408
399,134,0,175.88506,219.56011,231.26506,264.20506,229.20011,175.20506,208.20551,243.25023,209.00506000000001,255.04506,212.36011000000002,213.68506000000002,238.66506,189.64506,214.52506,229.69752999999997,232.30506,233.34506000000002,198.16901000000001,201.12506000000002,201.80011000000002,246.87023,224.66506,206.52506,273.66506,176.14506,239.14506,201.00528,189.62506000000002,204.64506,243.80527999999998,220.20011,193.60506,209.28876,178.14506,196.60835,214.45045,189.04506,220.7554,219.7754,206.94753
400,134,1,177.26,221.2,232.3,265.76,230.24,176.02,209.625,244.68,210.0,255.98,213.44,215.3,240.08,190.22,215.3,230.74,233.88,234.38,199.16,202.24,203.02,247.9,225.84,207.9,274.84,177.28,239.74,201.96,190.92,205.6,244.94,221.22,194.38,210.48,178.98,197.42,215.7,189.56,221.9,221.34,208.06
401,134,2,177.97703,221.94458999999998,233.31918,266.75917999999996,231.07917999999998,176.71546,210.67917999999997,245.51917999999998,210.75918,256.97918,214.19917999999998,216.69917999999998,241.41917999999998,190.87918,216.13917999999998,231.57917999999998,234.59918,235.17917999999997,199.95918,203.01918,203.97918,248.85917999999998,226.79917999999998,209.39918,276.45918,178.03918000000002,240.69917999999998,203.11918,192.17918,206.23918,245.93918,222.19917999999998,195.13918,211.43918,179.54182,198.68837,216.37918,190.15918,222.67917999999997,222.23917999999998,208.99918
402,135,0,179.07147,224.17147000000003,234.33147000000002,268.33147,232.28073999999998,177.65147,212.03147,246.93147000000002,211.95147000000003,258.39147,215.67147000000003,217.93147000000002,243.47147,191.71147,217.23147000000003,232.77049,236.27147000000002,236.23147000000003,200.49716,204.27147,206.31146999999999,249.55147000000002,228.17147000000003,212.75147,278.33147,179.51147,241.91147,204.51537,193.69146999999998,207.27147,247.73147000000003,223.59147000000002,196.05147,212.91147,180.47073999999998,200.11147,217.57147,191.07147,223.97147,223.47147,210.33147000000002
403,135,1,179.51286000000002,225.33142999999998,234.91142999999997,269.07142999999996,232.85143,178.49143,212.65142999999998,247.91286000000002,212.57143,259.33142999999995,216.53142999999997,218.77142999999998,244.15142999999998,192.37286,217.81142999999997,233.35143,237.01143,236.89142999999999,201.03143,204.89143,207.39143,250.51143,229.17143,213.57143,279.43143,180.21143,242.49142999999998,205.11143,194.59286,207.99143,249.05142999999998,224.31142999999997,196.57143,213.65142999999998,180.95143000000002,200.93143,218.58071,191.81143,224.77142999999998,224.19142999999997,210.95143
404,135,2,179.94286,226.00286,235.34286,269.76286,233.28286,178.90286,213.14286,248.52286,213.14286,259.92286,217.10286000000002,219.29571,244.64286,192.96286,218.34286,233.78286,237.62286,237.44286,201.52286,205.40286,208.00286,251.18286,229.72286,214.00286,280.08286,180.66286000000002,242.92286000000001,205.56286,195.16286000000002,208.52286,249.78286,224.86286,197.02286,214.18286,181.36286,201.44286,219.08286,192.62286,225.30286,224.84286,211.40286
405,136,0,180.50245,226.58245,235.80245,270.40245,233.74245,179.44245,213.82245,249.14245,213.72245,260.52245,217.78245,219.92245,245.14245,193.44245,218.80245,234.26245,238.18245,237.92245,201.98622,206.02245,208.56245,251.86245,230.2349,214.48245,280.98735,181.18245,243.44311000000002,206.08245,195.66245,209.06245,250.48245,225.38245,197.44621999999998,214.66245,181.66621999999998,202.12245,219.66245,193.14245,225.96245,225.40245,211.86245
406,136,1,181.20082,227.68082,236.44082000000003,271.28082,234.38082000000003,180.12082,214.50082,250.32082000000003,214.44082000000003,261.46245,218.50082,220.77163,245.90082,194.06082,219.55163,234.92082000000002,239.14082000000002,238.74082,202.64082,206.64082,209.28082,252.62082,230.98082000000002,215.10082000000003,282.35327,181.82082,243.94082000000003,206.70082,196.29163,209.7077,251.46082,225.96082,198.10082,215.28082,182.26082,202.86082,220.46082,193.74081999999999,226.90082,226.32082000000003,212.50082
407,136,2,181.9351,228.8551,237.5151,271.7951,235.2751,180.6151,215.0351,251.0351,214.9551,262.4551,219.1551,221.3202,246.5151,194.5151,220.1551,235.4351,239.9951,239.3951,203.3751,207.1551,209.77228,253.7951,231.8751,215.7951,284.2351,182.4351,244.4551,207.7351,196.9402,210.2151,252.3151,226.6951,198.6551,215.7951,182.7751,203.2751,221.3951,194.5151,227.3551,227.4151,213.1351
408,137,0,182.49837,229.41837,238.07837,272.35837000000004,236.01837,181.11456,215.55837000000002,251.65837000000002,215.51837,263.05837,219.71837000000002,221.79903,247.13837,195.07837,220.45856,235.99837000000002,240.55837000000002,240.01837,203.93837,207.85837,210.09977,254.41837,232.39837000000003,216.33837000000003,284.83837,182.84052,245.01837,208.29837,197.83837,210.6376,252.87837000000002,227.20367000000002,199.21837,216.26209,183.30418,203.78367,221.95837000000003,195.07837,227.91837,227.97837,213.67837000000003
409,137,1,183.01265,229.89566000000002,238.59265,273.05265,236.53265,181.41265,215.93265,252.17265,216.03265,263.57265,220.23265,222.19265,247.65796,195.59265,220.6503,236.51265,240.97852999999998,240.53265,204.45265,208.47265,210.55132999999998,255.89265,232.91133,216.67265,285.89265,183.21088,245.46422,208.83265,198.27218,211.05265,253.39265,227.69265,199.73265,216.71265,183.4502,204.12752,222.47265,195.43265,228.43265,228.89265,214.01265
410,137,2,183.58485,230.64938999999998,239.24938999999998,273.78938999999997,237.16939,181.86657,216.5298,252.74485,216.66939,264.26939,220.80312999999998,222.74587999999997,248.34939,196.20938999999998,221.08938999999998,237.22939,241.54939,241.14938999999998,205.08938999999998,209.10939,211.12939,257.12939,233.4898,217.29969,287.38939,183.82939,246.0498,209.36938999999998,198.28893,211.54939,254.04939,228.14793999999998,200.30938999999998,217.32939,183.76939,204.72939,223.02938999999998,196.02938999999998,228.9698,229.46485,214.38103999999998
