,measure_number,beat_number,pid1263-07,pid52932-05,pid54293-08,pid5667249-03,pid5667249-21,pid9048-07,pid9049-07,pid9050-07,pid9051-11,pid9054-07,pid9055-07,pid9058-07,pid9059-07,pid9060-07,pid9061-07,pid9062-07,pid9063-07,pid9064-06,pid9065-04,pid9066-07,pid9067-07,pid9068-05,pid9070-15,pid9072-07,pid9074f-07,pid9075-07,pid9093-08,pid9094-07,pid9097-13,pid9098-15,pid9099-07,pid9100b-03,pid9101-07,pid9102-02,pid9104-07,pid9105-07,pid9111-07,pid9116-19,pid9118-07,pid9127-02,pid9137-04,pid9138-07,pid9139-07,pid9152-12,pid9153-07,pid915406-11,pid9165-03,pid9166c-10,pid9170-08,pid9173-12,pid9174-07,pid917509-06,pid917518-06,pid9176-03,pid9186c-07,pid918719b-03,pid918904-02,pid9192-07
277,93,1,93.051837,118.71918000000001,107.39918,117.47918,115.17918,128.61918,127.74837,128.31918000000002,110.57918000000001,109.55918,127.55918,117.81918,143.97918,132.07918,134.61918,131.59918000000002,135.81918000000002,107.83918,118.47918,128.17918,128.43918,122.53918,107.39918,130.37918,130.67918,140.07918,119.85918000000001,107.01918,109.57918000000001,130.21918,137.23918,118.19918,129.95918,111.01918,128.45918,129.91918,154.47918,108.97918,125.99918000000001,110.35918000000001,114.67918,115.03918,121.39918,119.01918,100.07918000000001,100.87918,107.91918000000001,126.54836999999999,135.71918,127.15918,105.33918,109.87918,96.799184,135.27918,97.25918399999999,121.89918,130.85918,135.51918
278,93,2,93.238776,119.11878,107.75878,117.93878000000001,115.59878,128.99878,128.31878,128.65878,110.85878000000001,109.89878,127.87878,118.15878000000001,144.47878,132.73878,135.01878,132.05878,136.29878,108.15878000000001,118.81878,128.69878,128.77878,122.83878,107.73878,130.83878,131.05878,140.63878,120.19878,107.35878000000001,109.89878,130.69878,137.67878000000002,118.53878,130.33878,111.27878,128.85878,130.29878,154.81877,109.31878,126.29878000000001,110.75878,115.03878,115.37878,121.73878,119.31878,100.37878,101.17878,108.23878,126.90755,136.05878,127.49878000000001,105.71878000000001,110.11878,97.118776,135.73878,97.458776,122.23878,131.25878,135.85878
279,94,0,93.552653,119.61531000000001,108.05265,118.23265,115.91265,129.33265,128.63265,128.97265,111.11265,110.19265,128.15265,118.45265,144.79265,133.37265,135.33265,132.49265,136.61265,108.39265,119.05265,129.23265,129.09265,123.13265,107.91133,131.15265,131.47265,140.95265,120.59265,107.63265,110.15265,131.03265,138.01265,118.77265,130.69265,111.55265,129.19531,130.65265,155.33531000000002,109.61265,126.61265,111.07265,115.35265,115.61265,122.05265,119.63265,100.67265,101.47265,108.40016999999999,127.23265,136.41265,127.79265,106.01265,110.43265,97.412653,136.05265,97.692653,122.53265,131.63265,136.21265
280,94,1,93.81785699999999,119.96571000000002,108.34571000000001,118.4951,116.26571000000001,129.63393,128.92571,129.20082,111.38571,110.48571000000001,128.42571,118.74571,145.18571,133.74571,135.66571000000002,132.82571000000002,137.12571,108.64393000000001,119.30571,129.56571,129.39524,123.38191,108.15893,131.48571,131.78571000000002,141.28571000000002,120.90571000000001,107.89893000000001,110.43786000000001,131.38571000000002,138.34571,119.02571,131.02571,111.86571,129.50571000000002,131.02571,155.72571000000002,109.88191,126.91786,111.35786,115.66571,115.89786000000001,122.34571000000001,119.88571,100.95786,101.76571,108.52786,127.50786000000001,136.78571000000002,128.08571,106.30571,110.74571,97.705714,136.52393,97.94114300000001,122.85196,132.02571,136.55524
281,94,2,94.16571400000001,120.40571000000001,108.74928999999999,118.92571000000001,116.66571,130.04571,129.42571,129.60571000000002,111.82571000000002,110.92571000000001,128.80571,119.12571000000001,145.82571000000002,134.52571,136.10571000000002,133.42571,137.50786000000002,109.08571,119.87393,130.03826999999998,129.72571000000002,123.80571,108.56571000000001,132.06571,132.32571000000002,141.82571000000002,121.16198999999999,108.08977,110.86571,131.76571,138.92571,119.58786,131.54571,112.40571000000001,129.86571,131.56571,156.16571000000002,110.22571,127.24571,111.74571,116.10571000000002,116.30571,122.92571000000001,120.30044,101.32571,102.26571,109.08571,128.04571,137.24571,128.46571,106.86571,111.16571,98.005714,137.00571000000002,98.205714,123.14786000000001,132.62571,136.92571
282,95,0,94.48530600000001,121.02531,109.24531,119.36531000000001,117.08531,130.60531,129.96531000000002,130.04531,112.28531000000001,111.46531,129.22531,119.46531,146.54531,135.18531000000002,136.58531000000002,134.02531000000002,137.94531,109.62531000000001,120.26531000000001,130.28531,130.12531,124.22531000000001,108.94531,132.74531000000002,132.88531,142.36061,121.28531000000001,108.44531,111.30531,132.24531000000002,139.66531,119.98531000000001,132.14531000000002,112.90531000000001,130.30531000000002,132.04531,156.62531,110.54531000000001,127.70531000000001,112.08531,116.50531000000001,116.70531000000001,123.36531000000001,120.58061000000001,101.64531,102.68765,109.54531000000001,128.46531000000002,137.66531,128.90531000000001,107.28531000000001,111.60531,98.48530600000001,137.50531,98.525306,123.52531,133.40531000000001,137.44531
283,95,1,94.84204100000001,121.58203999999999,109.56204,119.76203999999998,117.44203999999999,131.00204,130.78204,130.48203999999998,112.66203999999999,112.08203999999999,129.58203999999998,119.96203999999999,147.29408,135.88204,137.08203999999998,134.66204,138.36203999999998,110.00204,120.60203999999999,130.74204,130.64203999999998,124.58203999999999,109.26203999999998,133.34204,133.36203999999998,142.98203999999998,121.62203999999998,108.86204,111.78204,132.90204,140.38204,120.32203999999999,132.60204,113.30203999999999,130.84204,132.44204,157.29408,110.88203999999999,128.20203999999998,112.44203999999999,116.84602,117.12203999999998,123.72203999999999,121.18203999999999,102.00204000000001,103.04204,109.94203999999999,129.02204,138.18204,129.40204,107.64204,112.06204,99.114082,138.04204,98.902041,124.00204,134.16204,138.04204
284,95,2,95.11160699999999,122.00286000000001,109.88286000000001,120.08286000000001,117.74286000000001,131.30286,131.18286,130.78286,112.92286000000001,112.38286000000001,129.86286,120.19643,147.65643,136.24286,137.40286,135.00286,138.72286,110.28286000000001,120.91161000000001,131.08286,130.90286,124.82286,109.52286000000001,133.66286000000002,133.67643,143.32286000000002,121.86286000000001,109.12286,112.16286000000001,133.46286,140.70286000000002,120.62286,132.94286,113.56286000000001,131.20286000000002,132.74286,157.74286,111.12286,128.52286,112.78286000000001,117.12286,117.40286,124.04286,121.40286,102.26286,103.30286,110.20286000000002,129.34286,138.50286,129.70286000000002,107.86286000000001,112.34286000000002,99.462857,138.44286,99.112571,124.26286,134.52286,138.42286000000001
285,96,0,95.331837,122.27184,109.99184,120.35184,118.01366999999999,131.57183999999998,131.45184,131.05184,113.23183999999999,112.61183999999999,130.15184,120.49184,147.99184,136.73367,137.73183999999998,135.47184,139.07183999999998,110.55183999999998,121.13184,131.45388,131.15184,125.07184,109.67183999999999,133.99184,133.89184,143.65184,122.09183999999999,109.35184,112.51183999999999,134.47184,141.07183999999998,120.89183999999999,133.25184,113.85184,131.49092,133.07183999999998,158.09184,111.37183999999999,128.77184,113.13184,117.47367,117.68546,124.39183999999999,121.67183999999999,102.51184,103.53184,110.53183999999999,129.69183999999998,138.93184,129.97184,108.17183999999999,112.61367,99.671837,138.79183999999998,99.331837,124.59183999999999,134.93184,138.95184
286,96,1,95.629388,122.54938999999999,110.34938999999999,120.88938999999999,118.36939,131.98939,131.90939,131.32939,113.44939,112.92938999999998,130.38939,120.74938999999999,148.44939,137.10939,138.08938999999998,135.76939,139.62939,110.82938999999999,121.40938999999999,132.02938999999998,131.50939,125.40938999999999,109.94939,134.36938999999998,134.32939,144.02938999999998,122.36939,109.64939,112.78939,135.22939,141.68939,121.12938999999999,133.56939,114.12938999999999,131.74938999999998,133.40939,158.54939,111.70938999999998,129.10939,113.42938999999998,117.76938999999999,117.94939,124.66938999999999,122.02938999999999,102.78969000000001,103.82939,110.82938999999999,130.02938999999998,139.30938999999998,130.26939,108.44939,112.98938999999999,100.14939,139.30938999999998,99.609388,124.94939,135.52938999999998,139.58938999999998
287,96,2,96.076327,123.13633,110.77633,121.43633,118.83633,132.43633,132.45633,131.73633,113.85633,113.35633,130.89633,121.21633,149.09633,137.77633,138.54543999999999,136.53633,140.01633,111.27633,121.85633,132.53633,131.93633,125.81633000000001,110.31633000000001,134.93633,134.73211,144.63633000000002,122.63633,109.97633,113.27633,136.11633,142.35633,121.61633,134.03633,114.59633000000001,132.15633,133.83633,158.95633,112.13633,129.41633000000002,113.83633,118.29633000000001,118.43633,125.15633000000001,122.23633000000001,103.15633000000001,104.27633,111.17633000000001,130.67633,139.89633,130.75633,108.93633,113.43633,100.63633,139.71633,99.896327,125.23633000000001,136.17633,140.13633000000002
288,97,0,96.302041,123.54203999999999,111.12203999999998,121.81401000000001,119.28602,132.85602,133.04204,132.12601999999998,114.22203999999999,113.62203999999998,131.16204,121.60203999999999,149.66204,138.28204,138.93201000000002,137.24204,140.44204,111.56204,122.16203999999999,132.95602,132.38204,126.27151,110.70204,135.43601999999998,135.12204,145.30203999999998,122.90602,110.21602,113.74203999999999,136.76203999999998,142.79401000000001,121.88203999999999,134.51401,115.08203999999999,132.44204,134.26203999999998,159.56204,112.39602,129.76203999999998,114.15602,118.68203999999999,118.74203999999999,125.62203999999998,122.46203999999999,103.41134,104.55400999999999,111.48068,131.04204,140.36203999999998,131.18204,109.33401,113.77601999999999,100.96602,140.07401000000002,100.15602,125.57602,136.80203999999998,140.61241
289,97,1,96.764031,123.98612,111.50612,122.17806000000002,119.66611999999999,133.42612,133.60612,132.46612,114.70612,114.04612,131.55806,122.14121999999999,150.32612,138.86612,139.32612,137.90612,140.84611999999998,111.96611999999999,122.50612,133.39846,132.98612,126.58612,111.10611999999999,135.82806000000002,135.52612,145.92612,123.32611999999999,110.64612,114.26612,137.50611999999998,143.24806,122.22612,134.96612,115.57536999999999,133.00611999999998,134.72612,160.14612,112.74611999999999,130.10871,114.50612,119.05322,119.10611999999999,126.18611999999999,123.09403,103.74611999999999,104.90806,111.84612,131.60612,140.84611999999998,131.70612,109.60611999999999,114.20612,101.52806,140.50611999999998,100.50612,126.04612,137.24612,141.02612
290,97,2,96.99,124.31,111.73,122.35,119.93286,133.83,133.97,132.73,114.92,114.33,131.79,122.41,150.7,139.23,139.61,138.23,141.21,112.33,122.83667,133.69,133.29667,126.79,111.35,136.13,135.87,146.33,123.67,110.89667,114.65,137.87,143.57,122.57,135.23,115.83,133.31,135.07,160.51,113.05,130.35,114.81,119.31,119.35,126.55,123.39,103.97,105.13,112.11,131.95,141.21,132.09,109.89,114.57,101.77,140.85,100.774,126.31,137.59,141.335
291,98,0,97.275918,124.70776000000001,112.02776000000001,122.68776000000001,120.22776,134.32776,134.34776000000002,133.02776,115.20776000000001,114.62775,132.10776,122.80776000000002,151.08775,139.78776000000002,140.00776000000002,138.72776000000002,141.64775,112.72776,123.14776,134.20775,133.62776000000002,127.07943999999999,111.58776,136.50776000000002,136.28776000000002,146.78776000000002,123.94776,111.12775,114.96776000000001,138.32776,144.00776000000002,122.86776,135.62776000000002,116.12775,133.60776,135.42775,161.08327,113.26775,130.64775,115.10776000000001,119.62258999999999,119.66776000000002,126.96776000000001,123.74776000000001,104.30776,105.48776000000001,112.46776000000001,132.38776000000001,141.62776000000002,132.40776,110.10258999999999,114.90775,102.02776,141.26551,101.00776,126.60776000000001,137.98775,141.70775
292,98,1,97.568163,124.94816000000002,112.26816000000001,123.02816000000001,120.54816000000001,134.76816000000002,134.64816000000002,133.32816,115.44816000000002,114.90816000000001,132.40816,123.08816000000002,151.42816000000002,140.10816,140.30816000000002,139.08816000000002,142.04816,113.08816000000002,123.42816,134.46816,133.98816000000002,127.34816000000001,111.80816000000002,136.90816,136.70816000000002,147.16816,124.20816,111.38816000000001,115.22816,138.64816000000002,144.30816000000002,123.14816,135.92816000000002,116.44816000000002,133.88816,135.70816000000002,161.48816000000002,113.60816000000001,130.92816000000002,115.36816,119.86816,119.96816000000001,127.26816000000001,124.04816000000001,104.56815999999999,105.74816000000001,112.74816000000001,132.66816,141.90816,132.64816000000002,110.38816000000001,115.20816,102.32816,141.62816,101.28815999999999,126.90816000000001,138.26816000000002,142.06816
293,98,2,97.95857099999999,125.49857,112.59857,123.19856999999999,120.91856999999999,135.27857,135.13857,133.71857,115.91856999999999,115.31857,132.75857,123.45857,152.01856999999998,140.73856999999998,140.78429,139.69857,142.55857,113.67857,124.01857,134.81857,134.27857,127.74428999999999,112.27857,137.41857,137.25857,147.65857,124.51857,111.69856999999999,115.63857,139.01856999999998,144.95857,123.73857,136.35857,116.99857,134.25857,136.13857,162.89857,113.91286000000001,131.25857,115.75856999999999,120.19856999999999,120.31857,127.85857,124.51857,104.93857,106.15857,113.39856999999999,133.09857,142.41857,133.11857,110.77857,115.69856999999999,102.67857,142.10619,101.57857,127.22429,138.69857,142.57856999999998
294,99,0,98.42653100000001,126.06653,112.96653,123.92306,121.54653,136.10653,135.66653,134.16653,116.38653000000001,115.70653,133.46653,123.96653,152.88653,141.38653,141.28653,140.42653,142.98653000000002,114.50653,124.66653000000001,135.18653,134.68653,128.14653,112.62653,138.02653,137.84653,148.60653,124.80653000000001,112.00653,116.12653,139.44653,145.78653,124.34653,136.92653,117.78653,134.66653,136.66653,163.24884,114.26653,131.62653,116.12653,120.50653,120.78653,128.32653,125.08653000000001,105.34653,106.54653,113.70653,133.62653,142.84653,133.58653,111.14653,116.18653,103.12653,142.54653000000002,101.86653000000001,127.68653,139.16653,143.20653000000001
295,99,1,98.697959,126.45796000000001,113.27796000000001,124.41796000000001,121.97796000000001,136.55796,136.09796,134.54398,116.71796,116.09796000000001,133.93796,124.59796000000001,153.61796,142.05796,141.67796,140.93796,143.33796,114.89796000000001,125.07796,135.53796,134.99796,128.44799,112.91796000000001,138.39796,138.23796000000002,149.03796,125.13796,112.31958999999999,116.51796000000002,139.81796,146.23796000000002,124.79796,137.33796,118.33796000000001,135.03796,137.17796,163.63796000000002,114.47796000000001,131.99796,116.43796,120.85796,121.15796,128.71796,125.47796000000001,105.63796,106.93796,113.89796000000001,134.01796000000002,143.23796000000002,133.99796,111.49796,116.55796000000001,103.46599,142.93796,102.13795999999999,128.03796,139.47796,143.63796000000002
296,99,2,99.04938800000001,126.98938999999999,113.5766,124.94939,122.46938999999999,137.04939,136.62939,134.88939,117.16938999999999,116.48938999999999,134.50939,124.90938999999999,154.24938999999998,142.52938999999998,142.16939,141.34939,143.86938999999998,115.34938999999999,125.54938999999999,136.00939,135.40939,128.76939,113.32938999999999,138.86938999999998,138.70938999999998,149.62939,125.56938999999998,112.68938999999999,116.88938999999999,140.26939,146.72939,125.24938999999999,137.72939,118.82938999999999,135.40939,137.60939,164.18939,114.88938999999999,132.32939,116.90878000000001,121.24938999999999,121.54938999999999,129.12939,125.86939,105.92938999999998,107.36939,114.22939,134.46939,143.66939,134.30938999999998,111.96938999999999,116.90938999999999,103.80939000000001,143.38939,102.38939,128.44939,139.84939,144.02938999999998
297,100,0,99.487801,127.6878,113.8989,125.4878,122.8878,137.8478,137.2878,135.3678,117.7278,116.8878,135.25593,125.3078,154.8878,143.3078,142.7478,142.0678,144.55593000000002,116.4089,125.8878,136.60397,135.8878,129.09593,113.8878,139.3878,139.2478,150.3478,126.0078,112.9678,117.27445,140.8278,147.4678,125.5878,138.1278,119.2589,135.8389,138.0678,165.3278,115.2678,132.6678,117.2878,121.7289,122.1278,129.5478,126.4078,106.2878,107.7678,114.6278,135.2078,144.1078,134.71593000000001,112.4278,117.2278,104.02927,143.9078,102.7078,128.9456,140.2278,144.4078
298,100,1,99.792653,128.03265,114.19265,125.81265,123.23265,138.27265,137.65265,135.67265,118.01265,117.21265,135.55265,125.69265,155.33265,143.69265,143.11265,142.47265,144.95265,116.81265,126.25265,136.89265,136.25265,129.39265,114.21265,139.77265,139.59265,150.75265,126.26253,113.29265,117.53265,141.17265,147.81265,125.97265,138.47265,119.59265,136.15265,138.43265,165.83265,115.53265,132.97265,117.61265,122.07265,122.49265,129.87265,126.73265,106.58133000000001,108.07265,114.87265,135.55265,144.43265,135.01265,112.73265,117.55265,104.39265,144.33265,102.99265,129.27265,140.53265,144.93265
299,100,2,100.19878,128.57878,114.55878,126.35876999999999,123.77878,138.81877,138.13878,136.09877,118.53878,117.67878,136.09878,126.27878,155.93877,144.33878,143.73878,143.03878,145.47878,117.35876999999999,126.73878,137.19878,136.49877,129.75878,114.69878,140.35878,139.99878,151.29878,126.51878,113.55878,117.97878,141.53877,148.35878,126.45878,138.91878,120.13878000000001,136.61878000000002,138.97878,166.51878,115.77878,133.21877,117.99878000000001,122.43878000000001,122.89878,130.41878,127.46718999999999,106.85878000000001,108.53878,115.27878,136.01878,144.97878,135.37878,113.23878,118.07878000000001,104.86719,144.73878,103.29878000000001,129.59877,140.95878000000002,145.49877
