,measure_number,beat_number,pid1263b-09,pid5667203-05,pid5667249-18,pid58917-03,pid59340-11,pid6100022-03,pid6100022-06,pid610003b-13,pid9048b-13,pid9049b-09,pid9050b-09,pid9054b-09,pid9055b-09,pid9056-14,pid9058b-09,pid9059b-13,pid9060b-07,pid9061b-06,pid9062b-12,pid9063b-13,pid9065-25,pid9066b-09,pid9068-18,pid9069-09,pid9070b-21,pid9072b-13,pid9073b-13,pid9074g-09,pid9075b-09,pid9079-08,pid9089-04,pid9093b-15,pid9094b-09,pid9097-21,pid9099b-13,pid9101c-03,pid9104b-09,pid9111b-11,pid9116-14,pid9118b-13,pid9133-09,pid9137-19,pid9138b-09,pid9139b-09,pid9149-14,pid9153b-09,pid9157-12,pid9158-15,pid9166l-03,pid9174b-09,pid917506-07,pid9179-11,pid918807-14,pid918821-11,pid918824-07,pid9192b-09
431,145,1,175.16381,142.28381000000002,163.68381000000002,179.82381,180.50381000000002,168.5969,170.7346,193.26127,195.76381,165.90381000000002,192.46381,175.4069,189.22794,178.12381000000002,168.30476000000002,194.16381,169.68381000000002,201.96381,209.88381,174.79345,174.02381,244.30381,184.02127,249.44381,171.62381000000002,154.81845,192.72381000000001,177.20381,172.78381000000002,184.25845,202.56381000000002,171.17897,179.64381,176.56381000000002,208.22381000000001,187.86127,206.80381,205.82381,166.9146,204.82381,173.7269,158.70381,168.70793999999998,176.60691,172.94845,181.22381000000001,173.44345,167.7869,176.88381,172.5669,151.93691,189.6569,202.46381,162.78476,186.38381,198.34381000000002
432,145,2,175.48825,142.53956000000002,163.89609,179.92913000000001,180.71913,168.84825,170.98825,193.51456000000002,196.02825,166.16825,192.74825,175.68825,189.44825,178.37765,168.58825,194.44825,169.96825,202.26825,210.16825,175.02825,174.30825,244.58825,184.28825,249.90825,171.96825,155.04913,193.00825,177.46825,173.06825,184.48825,203.02825,171.38825,179.92825,176.88825,208.56825,188.14825,207.08825,206.06825,167.12941999999998,205.10825,173.96825,159.02825,168.96825,176.85638,173.16913,181.50825,173.70825,168.04825,177.16825,172.84825,152.15956,189.94825,202.74825,163.04825,186.62825,198.62825
433,146,0,175.76689,142.68845,164.07738,180.16689,180.88689,169.02688999999998,171.10298999999998,193.74688999999998,196.30688999999998,166.36845,193.00689,175.94689,189.60689,178.54689,168.76689,194.72689,170.20689,202.52688999999998,210.44689,175.16948,174.46688999999998,244.8223,184.48689,250.18688999999998,172.30688999999998,155.20615,193.24688999999998,177.64688999999998,173.32689,184.62896,203.36688999999998,171.58688999999998,180.1623,177.16689,208.84689,188.42689,207.30688999999998,206.26689,167.28689,205.33845,174.1423,159.30688999999998,169.21563,177.04845,173.36688999999998,181.78689,173.88689,168.28689,177.44689,173.00845,152.35948,190.14688999999998,202.96688999999998,163.24688999999998,186.74688999999998,198.88689
434,146,1,176.06875,142.98875,164.30875,180.44938,181.18875,169.36875,171.32938000000001,194.02292,196.58875,166.66875,193.30875,176.24875,189.90875,178.84875,169.04875,195.04875,170.50875,202.82875,210.74875,175.44875,174.76875,245.10875,184.78875,250.92875,172.60875,155.48875,193.54875,177.92875,173.62875,184.91938000000002,203.74875,171.75938,180.44875,177.48875,209.14875,188.76875,207.60875,206.56875,167.58875,205.60875,174.38875,159.60875,169.48875,177.32291999999998,173.66875,182.02875,174.16875,168.56875,177.74875,173.30875,152.60875,190.42938,203.26875,163.44875,187.04875,199.18875
435,146,2,176.38159,143.16527,164.54158999999999,180.69232,181.47579,169.64158999999998,171.5086,194.2472,196.84159,166.9029,193.52159,176.50159,190.15527,179.12159,169.20578999999998,195.32159,170.76158999999998,203.12159,211.02159,175.62159,174.96832,245.38159,185.02159,251.32159,172.95317,155.68159,193.76158999999998,178.14158999999998,173.90159,185.1429,204.10159,171.96159,180.64578999999998,177.76158999999998,209.42158999999998,189.04158999999999,207.80159,206.7879,167.80159,205.96159,174.5872,159.88159,169.76158999999998,177.56579,173.8879,182.24159,174.36432,168.84159,178.02159,173.5186,152.88159,190.6672,203.54158999999999,163.64158999999998,187.30159,199.46159
436,147,0,176.61576000000002,143.37192,164.67576,180.87096,181.61576000000002,170.05576000000002,171.73644,194.49576000000002,197.11576000000002,167.15576000000001,193.77576000000002,176.75576,190.35576,179.39576,169.47288,195.61576000000002,171.03576,203.45576,211.35576,175.82715,175.13576,245.60287999999997,185.29576,251.83576000000002,173.25576,155.89858999999998,194.01576,178.41192,174.21576000000002,185.36288000000002,204.53576,172.17576,180.89288,178.03576,209.71576000000002,189.43576000000002,208.03576,207.05576000000002,168.07576,206.23576,174.78715,160.21576000000002,170.03576,177.79576,174.11576000000002,182.45576,174.57576,169.09576,178.29576,173.68525,153.15576000000001,190.91576,203.81576,163.87576,187.53288,199.73576
437,147,1,176.97735,143.55735,164.89735,181.05735,181.87547,170.33735,171.93912,194.77735,197.39735,167.43735,194.03735,177.03735,190.61735,179.71939,169.69735,195.93735,171.32469,203.91735,211.75735,176.07735,175.36184,245.87735,185.57735,252.13735,173.69735,156.15735,194.27735,178.65735,174.54469,185.63735,204.89735,172.41789,181.15735,178.40673,210.07204,189.97939,208.31735,207.35735,168.37735,206.53204,175.03735,160.61735,170.37735,178.07735,174.39735,182.73735,174.83735,169.37735,178.57735,173.88578,153.53735,191.19735,204.11735,164.11735,187.79735,200.01735
438,147,2,177.32009,143.82009,165.06009,181.34009,182.05336,170.58003,172.24008999999998,195.10009,197.80008999999998,167.78009,194.30008999999998,177.28009,190.88009,180.18008999999998,169.96008999999998,196.22009,171.62009,204.48009,212.34009,176.32009,175.58008999999998,246.14009,185.90008999999998,253.12009,173.96008999999998,156.42009,194.54009,179.00009,174.92009,185.98009,205.52008999999998,172.62009,181.56009,178.94009,210.52008999999998,190.76009,208.58008999999998,207.66009,168.72009,207.04009,175.24008999999998,160.92009,170.82009,178.36008999999999,174.58008999999998,183.10009,175.06009,169.70009,178.84009,174.12009,154.08008999999998,191.48009,204.36003,164.38009,188.08008999999998,200.40008999999998
439,148,0,178.29079,145.07635,165.91079,183.87079,182.97079,171.84651000000002,173.67078999999998,196.15318,198.39078999999998,169.27078999999998,195.39078999999998,178.27078999999998,193.41079,181.45078999999998,171.83078999999998,197.99079,172.61158999999998,206.81079,213.97079,177.57079,176.51079,247.87079,188.19079,256.21317,175.67952,157.89078999999998,195.63079,180.77078999999998,176.81079,187.87079,207.51079,174.21079,182.61078999999998,181.45078999999998,212.23078999999998,192.99079,209.65079,209.17078999999998,170.23078999999998,208.85079,176.11078999999998,161.97079,172.15079,179.71079,176.65079,184.41079,175.75079,170.75079,179.89078999999998,175.07079,154.99079,192.49079,205.99476,165.99079,188.87159,202.01079
440,148,1,178.76334,146.07002,166.41002,184.87001999999998,183.47002,173.29002,174.73002,196.87001999999998,198.89002,170.29002,195.89002,178.77002,194.63002,182.59001999999998,172.73002,198.71002,173.39002,207.93001999999998,215.03002,178.25002,177.01002,249.15002,189.15001999999998,257.05002,176.57002,158.97002,196.13002,181.41002,177.41002,188.97002,208.33002,175.23002,183.19005,182.19002,213.75002,194.09001999999998,210.15002,210.85002000000003,171.07002,209.77002000000002,176.61002,162.75002,173.05002,180.41002,177.37001999999998,185.17002,176.23002,171.25002,180.39002,175.53002,155.49002,193.27002,207.61002,166.49002,189.63002,202.83002
441,148,2,179.17959,146.73959,166.91959,185.65958999999998,184.13959,174.11959,175.19959,197.35959,199.45959,170.89959,196.47959,179.53959,195.39959,183.19959,173.59958999999998,199.39959,174.37958999999998,208.97878,215.57959,178.95959,177.53959,249.87958999999998,189.87958999999998,257.69959,177.29959,159.65958999999998,196.73959,181.93958999999998,177.91959,189.51959,208.85959,175.67959,183.79959,182.63959,214.49958999999998,194.69959,211.13959,211.41959,171.95959,210.23959,176.95959,163.17959,173.75959,181.25959,178.17959,185.71958999999998,176.61959,171.63959,180.81958999999998,176.07959,155.91959,193.73959,208.89959,167.09958999999998,190.07959,203.2248
442,149,0,179.69623,147.31492,167.65492,186.27492,184.87492,174.72246,175.71492,197.91492,199.83898,171.31492,197.11491999999998,180.05491999999998,196.05491999999998,183.77492,174.55491999999998,199.89491999999998,175.11491999999998,209.81492000000003,216.19492000000002,179.57492,178.15492,250.63492000000002,190.53492,258.06622999999996,178.03492,160.29492,197.37492,182.38623,178.51492,190.03492,209.53492,176.25492,184.23492,183.27492,215.21492,195.31492,211.93492,212.31492000000003,172.53492,210.91492000000002,177.55491999999998,163.67492,174.33491999999998,181.87492,178.85492,186.41492,176.96081999999998,172.07492,181.43492,176.69492,156.27492,194.33491999999998,209.61491999999998,167.81492,190.69492,203.79492
443,149,1,180.03932,147.87932,168.11932,186.85932,185.35932,175.17932,176.19932,198.37932,200.17932,171.93932,197.67932,180.47932,196.51932,184.15932,175.13932,200.63932,175.57932,210.37932,216.95932000000002,180.12456,178.61932,251.15932,190.99931999999998,258.39932000000005,178.51932,160.83796,197.89932,182.71931999999998,178.97932,191.25932,210.09932,176.71931999999998,184.73932,183.77931999999998,215.91932000000003,195.95932,212.43932,212.90864,173.25932,211.37932,178.10863999999998,164.24591999999998,174.95932,182.33932,179.29932,187.15932,177.31932,172.47932,181.89932,177.15932,156.57932,194.79932,210.59932,168.35932,191.15932,204.38456000000002
444,149,2,180.41923,148.71923,168.69923,187.65923,186.17923000000002,175.91923,176.53974,198.85923,200.79461,172.65923,198.41923,181.09923,197.21923,184.85923,175.99923,201.45923,176.49923,210.93922999999998,218.15922999999998,180.85923,179.19923,252.23923,191.77923,260.35922999999997,179.53923,161.53923,198.65923,183.31923,179.69923,192.09923,210.75922999999997,177.09923,185.17923000000002,184.25923,216.89923,196.67923000000002,213.05922999999999,213.73923,173.89923000000002,212.19922999999997,178.46461000000002,164.71923,175.53923,182.97923,180.15923,187.87923,177.67231,172.93923,182.25923,177.73923,156.93923,195.27923,211.75922999999997,168.97923,191.81923,204.87923
445,150,0,180.8288,149.1488,169.1288,188.0888,186.7888,176.3488,176.8888,199.3488,201.0994,173.1288,198.8488,181.5288,197.6688,185.2888,176.4688,201.9688,176.9688,211.3888,218.5888,181.2888,179.6094,252.6888,192.2488,260.9088,180.0488,162.0888,199.0888,183.8288,180.3288,192.5288,211.1888,177.5288,185.6088,184.6688,217.4488,197.1888,213.5488,214.3888,174.3288,212.6688,178.7488,165.3088,175.9688,183.3888,180.5888,188.3488,178.0288,173.3488,182.6888,178.1494,157.2688,195.7488,212.4088,169.4088,192.1488,205.2688
446,150,1,181.27900000000002,149.619,169.81900000000002,188.679,187.31900000000002,177.03900000000002,177.239,199.859,201.49900000000002,173.639,199.459,181.99900000000002,198.139,185.799,177.079,202.71900000000002,177.65900000000002,211.859,219.419,181.979,179.99900000000002,253.459,192.81900000000002,261.559,180.81900000000002,162.599,199.699,184.33900000000003,180.859,193.079,211.859,177.99900000000002,186.05900000000003,185.239,218.09900000000002,197.739,214.139,215.05900000000003,174.83900000000003,213.15900000000002,179.239,165.87900000000002,176.53900000000002,183.93900000000002,181.37900000000002,189.079,178.4245,173.75900000000001,183.15900000000002,178.53900000000002,157.799,196.25900000000001,212.959,169.979,192.639,205.979
447,150,2,181.7273,149.9673,170.2473,189.3873,187.9273,177.6073,177.6073,200.3273,201.8473,174.1473,199.9273,182.5673,198.5473,186.2873,177.6073,203.4673,178.2673,212.5073,220.0273,182.5673,180.32865,253.8673,193.4473,262.1673,181.4073,163.1073,200.1673,184.8873,181.3873,193.5473,212.3473,178.3473,186.3473,185.6673,218.5873,198.2673,214.5873,215.6073,175.4273,213.5673,179.5873,166.4073,177.0673,184.4673,182.0873,189.6273,178.7673,174.0673,183.5073,178.8873,158.2873,196.7273,213.5473,170.6073,192.9873,206.3873
448,151,0,182.13365,150.41365,170.73365,189.85365,188.41365,178.03365,178.01365,200.83365,202.25365,174.77365,200.61365,183.03365,199.01365,186.77365,178.19365,203.97365,178.75365,213.05365,220.59365,183.15365,180.69182,254.21365,194.07365,262.69365,182.17365,163.57365,200.85365,185.27365,181.99365,194.13365,212.85365,178.71365,186.67365,186.07365,219.25365,198.83365,214.99365,216.23365,175.83365,214.07365,180.01365,166.81365,177.55365,184.91365,182.61365,190.11365,179.15365,174.41365,183.91365,179.23365,158.79365,197.15365,214.01365,171.25365,193.37365,206.87365
449,151,1,182.70771000000002,151.06771,171.28771,190.52771,189.03886,178.90771,178.54771000000002,201.60771,202.78771,175.44771,201.40771,183.60771,199.68771,187.38771,178.92771000000002,204.78771,179.56771,213.58771000000002,221.40771,183.86771000000002,181.02771,254.76771000000002,194.82771,263.76771,183.02771,164.18771,201.62771,185.80771000000001,182.82771,195.14771000000002,213.68771,179.23886000000002,187.10771,186.62771,219.96771,199.54771000000002,215.70771000000002,217.40771,176.44771,214.62771,180.62771,167.32771,178.30771000000001,185.62771,183.42771000000002,190.74771,179.63886000000002,174.94771,184.44771,179.58771000000002,159.46771,198.00771,214.68771,171.98771000000002,194.02771,207.60771
450,151,2,183.17469,151.67469,172.07469,191.35468999999998,189.73469,179.45469,178.99469,201.99469,203.18235,176.09468999999999,202.01469,184.25468999999998,200.27469,187.99469,179.49469,205.41468999999998,180.23469,214.33469,222.29469,184.45469,181.39469,255.69468999999998,195.65469,264.43469,183.77469,164.87469,202.23469,186.33469,183.35468999999998,195.85468999999998,214.25468999999998,179.65469,187.55469,187.05469,220.59468999999999,200.31939,216.25468999999998,217.97468999999998,177.21469,215.21469,181.03468999999998,167.75468999999998,178.83469,186.43469,184.11469,191.37469,180.27469,175.39469,184.89469,179.93469,160.05469,198.40235,215.69468999999998,172.51469,194.47468999999998,208.19468999999998
451,152,0,184.07973,152.11973,172.59973,191.97973000000002,190.29918,180.13973000000001,179.49973,202.49973,203.61973,176.75973,202.51973,184.93973,200.85973,188.49973,180.15973,205.93973,180.73973,215.03973,223.33972999999997,184.97973000000002,181.91973000000002,256.19973,196.51973,265.01973,184.47973000000002,165.69973000000002,202.75973,186.85973,183.83973,196.41973000000002,214.75973,180.15973,188.05973,187.47973000000002,221.21972999999997,201.09973,216.85972999999998,218.79972999999998,177.71973,215.95972999999998,181.53973,168.17973,179.35973,187.09973,185.15973,192.11973,180.71595,175.85973,185.39973,180.45973,160.55973,198.89973,216.55972999999997,173.13973000000001,194.97973000000002,208.69973000000002
452,152,1,184.65636999999998,152.77637,173.23637,192.77637,190.95637,180.83637,180.07637,203.19637,204.01637,177.47637,203.17637,185.47637,201.47637,189.13637,180.83637,206.89637,181.45637,215.67637000000002,224.26273999999998,185.71636999999998,182.43636999999998,256.63637,197.21636999999998,265.85637,185.11637,166.59637,203.41637,187.39637,184.55637,196.97637,215.27637000000001,180.63637,188.69637,187.99636999999998,222.13637000000003,201.91637,217.39637000000002,219.99637,178.45637,216.57637000000003,182.21636999999998,168.61637,179.89637,187.75637,185.83637,192.89637,181.13637,176.35637,185.91637,180.99636999999998,160.99636999999998,199.61637,217.33637000000002,173.81637,195.65636999999998,209.39637
453,152,2,185.0595,153.3395,174.1595,193.4395,191.7195,181.4595,180.4595,203.5995,204.3795,178.1995,203.6395,186.0395,202.2595,189.6595,181.5395,207.5595,182.0595,216.4195,224.9795,186.3995,182.8795,257.0195,197.8395,266.5195,185.7795,167.1595,203.8795,187.8995,185.3595,197.6395,215.7195,181.0195,189.1395,188.3795,222.7795,202.6195,217.9595,220.6995,178.9995,217.1195,182.5995,168.9795,180.2795,188.6595,186.4795,193.3795,181.4395,176.6795,186.2995,181.4195,161.33475,200.0595,218.2395,174.3595,196.0595,209.7795
454,153,0,185.70576,154.08576000000002,175.10576,194.24576000000002,192.62576,182.14576,180.98576,204.36576000000002,204.74576000000002,178.96576000000002,204.32576,186.56576,203.34576,190.42576,182.30576000000002,208.42576,182.92576,217.30576000000002,226.06576,187.16576,183.30576000000002,257.36576,198.60576,267.46576,186.62576,167.86576000000002,204.56576,188.48576,186.28576,198.86576000000002,216.64576,181.46576000000002,189.68576000000002,188.82576,223.60576,203.38576,218.72576,221.82576,179.82576,217.98576,183.30576000000002,169.54576,180.98576,189.48576,187.30576000000002,194.14576,181.92576,177.32576,187.06576,181.84576,162.02576000000002,200.82576,218.88576,175.54576,196.80576000000002,210.44576
455,153,1,186.30299,155.09599,175.90299,195.04299,193.62299,182.82299,181.72298999999998,205.28298999999998,205.08299,179.84299,205.02299,187.28298999999998,204.40299,191.16298999999998,183.84299,209.34299,183.76299,218.20299,227.18299,188.14299,184.04299,258.24298999999996,199.42299,268.46299,187.42299,168.48299,205.32299,189.10298999999998,187.12299,200.02299,217.64299,182.02299,190.22298999999998,189.52299,224.84299,204.12299,219.58299,222.84299,180.56298999999999,218.88298999999998,184.14299,170.0365,181.60298999999998,190.32299,188.08299,195.04299,182.44298999999998,177.82299,187.80299,182.58299,162.64299,201.62299,219.60298999999998,176.32299,197.54299,211.20299
456,153,2,186.74544,155.86543999999998,176.50544,195.92543999999998,194.30544,183.52544,182.38544,205.84544,205.42543999999998,180.46544,205.68544,187.90544,205.30544,191.74544,184.76543999999998,210.32544,184.40544,218.84544,228.04543999999999,188.90544,184.72544,259.06543999999997,200.16544,269.42544,188.22544,169.12544,205.94544,189.88544,188.00544,200.88544,218.42543999999998,182.50544,190.68544,190.12544,225.82544,204.92543999999998,220.44544,223.66544,181.56544,219.72088,184.78544,170.46544,182.10544,190.98543999999998,188.88544,195.78544,182.78544,178.28544,188.32544,183.26543999999998,163.14543999999998,202.24544,220.72544,177.34544,198.44544,211.74544
